NP_001254479	XP_030658210
NP_006038	XP_012367232
NP_001369566	XP_030670237
NP_077739	XP_003262019
NP_001275696	XP_030653619
NP_861448	XP_003259672
XP_024308733	XP_003253892
NP_000831	XP_003252371
XP_016866912	XP_012364513
NP_079265	XP_030658897
NP_006378	XP_003275838
NP_001153605	XP_003271156
XP_024304669	XP_030678156
NP_001335007	XP_030653301
NP_004706	XP_030666095
NP_001185885	XP_030679885
XP_005270632	XP_030679279
NP_000518	XP_030676686
NP_077740	XP_030666475
NP_003256	XP_003271546
NP_001338782	XP_030684818
NP_872336	XP_030675854
NP_001248340	XP_030677552
NP_004761	XP_003269470
NP_006284	XP_030670125
XP_016870597	XP_030673989
NP_005474	XP_030652638
NP_775259	XP_030663783
NP_653299	XP_003268141
NP_001362898	XP_003262504
NP_002638	XP_003267603
NP_060099	XP_030679275
XP_005266879	XP_030665502
XP_011522392	XP_030656276
XP_011527557	XP_030681664
NP_004513	XP_003278746
XP_011521125	NP_001267035
NP_001932	XP_003262020
NP_787052	XP_003259965
NP_055134	XP_030675906
NP_110385	XP_030671969
NP_001021100	XP_030657898
NP_001304051	XP_003273461
XP_011531123	XP_003276004
XP_024307276	XP_030677082
NP_004619	XP_030657489
NP_998764	XP_030684575
XP_016874408	XP_004092177
NP_005981	XP_030680967
NP_001363124	XP_030659093
XP_005265804	XP_030674770
NP_001306972	XP_030658903
NP_002799	XP_003256601
XP_011521663	XP_030650387
XP_006720984	XP_030654848
NP_004517	XP_030658017
NP_061160	XP_030654823
NP_001244950	XP_003276601
XP_005258234	XP_030666549
NP_001166176	XP_003254986
NP_055726	XP_030682728
NP_775766	XP_003261195
NP_775773	XP_030678988
XP_011533731	XP_030665263
NP_003931	XP_030678712
XP_005265278	XP_030667476
NP_001193599	XP_003266808
NP_000917	XP_030684768
NP_003465	XP_003277830
XP_011534097	XP_030665619
NP_001363075	XP_030681024
XP_006715963	XP_030681427
XP_011523731	XP_030655268
NP_001350422	XP_030653064
NP_003658	XP_003259592
NP_699165	XP_030671667
NP_001307265	XP_030679932
XP_011510993	XP_003261831
NP_443131	XP_030664392
NP_001310015	XP_030660999
XP_016855838	XP_030660975
XP_011525941	XP_030652088
XP_016877743	XP_030670826
NP_068813	XP_003253455
NP_001092006	XP_003273815
NP_001073349	XP_030663563
NP_071328	XP_003256209
NP_001180440	XP_030678387
NP_071450	XP_003281297
NP_001265272	XP_030668493
NP_056365	XP_030652213
XP_024306869	XP_030661160
NP_776297	XP_003258009
NP_001275642	XP_030685266
XP_005245493	XP_003258893
NP_001006657	XP_030676976
NP_004357	XP_003256594
NP_001357009	XP_030677989
NP_001229338	XP_030666467
XP_005271772	XP_030684489
NP_037523	XP_003261560
NP_997080	XP_030680208
XP_005252051	XP_030670647
NP_001254500	XP_003260594
XP_011520726	XP_030654292
XP_016857363	XP_003268089
NP_001353698	XP_004089865
NP_057715	XP_012357370
NP_078962	XP_003260295
NP_001254503	XP_030654886
XP_011531546	XP_030661165
XP_011540057	XP_003271642
NP_114152	XP_030682031
NP_061918	XP_003262286
XP_006715809	XP_030651572
XP_016874257	XP_030675796
XP_011515270	XP_030650803
XP_016864075	XP_030656985
NP_787050	XP_003270264
NP_001010924	XP_003257725
XP_005250037	XP_030682276
NP_001309760	XP_030672617
NP_060485	XP_003262197
XP_016868738	XP_030651051
NP_002106	XP_030664300
XP_006714938	XP_030664375
NP_000830	XP_030667525
XP_011526133	XP_030652227
NP_001166145	XP_030677072
NP_005472	XP_030653967
XP_011517092	XP_030679509
NP_001074	XP_003271369
NP_851820	XP_030662929
XP_011511995	XP_012355111
NP_079437	XP_030683334
NP_001550	XP_003260211
NP_001340076	XP_030667435
XP_006711992	XP_030655687
NP_689596	XP_030658589
NP_004351	XP_030650721
NP_066997	XP_030672822
XP_011531000	XP_003262854
NP_001008496	XP_003277770
XP_016864329	XP_030671616
XP_011537306	XP_030677538
NP_060417	XP_030665961
XP_011514627	XP_030681213
NP_000431	XP_003266676
NP_001309057	XP_030677077
NP_694574	XP_003263025
XP_011541659	XP_003266121
XP_011536932	XP_030677206
NP_060495	XP_003275103
NP_001334970	XP_003279236
XP_006716503	XP_030651020
NP_001003811	XP_003272734
NP_001243582	XP_030665284
XP_011519705	XP_030670110
NP_000225	XP_030676817
NP_659412	XP_003281405
NP_001014796	XP_030679902
NP_001336023	XP_030678690
NP_001364232	XP_030681633
NP_000834	XP_003279597
NP_001180197	XP_030652206
NP_005419	XP_030663674
NP_001352853	XP_030678693
NP_001952	XP_030653209
XP_016879800	XP_030655647
XP_005252060	XP_030665224
NP_001254490	XP_030652438
XP_016871767	XP_030663691
XP_011507442	XP_003264506
NP_003150	XP_030663493
NP_570629	XP_004090320
NP_036426	XP_003252688
NP_002853	XP_030682439
XP_016880861	XP_030655250
XP_005263532	XP_030661629
NP_062538	XP_003260349
NP_000035	XP_030663284
NP_476516	XP_003264721
NP_001034200	XP_003256868
XP_006720076	XP_003267714
NP_055464	XP_030652150
NP_064501	XP_003257962
NP_001158213	XP_030662295
NP_543146	XP_012358635
NP_006257	XP_003276843
XP_024307330	XP_030676483
NP_001099009	XP_003269530
NP_659570	XP_030652792
NP_001244066	XP_003273589
NP_001277	XP_003274298
NP_004585	XP_030651321
XP_011512318	XP_030669816
NP_001243546	XP_030660781
XP_011520297	XP_012362892
NP_064581	XP_030663629
NP_059447	XP_030653962
NP_001171109	XP_003257112
NP_001340058	XP_030656534
NP_006104	XP_030680826
NP_001803	XP_030674715
NP_006195	XP_003255282
XP_006717143	XP_003264262
NP_976328	XP_003259626
XP_011516433	XP_030662547
NP_001339443	XP_030662170
NP_005600	XP_030666970
NP_722582	XP_030658662
NP_004510	XP_003256263
XP_011526096	XP_030663605
XP_016882575	XP_030676383
NP_057212	XP_030657805
NP_001372995	XP_030656042
XP_006710922	XP_012355775
NP_055211	XP_030651849
XP_016866816	XP_012358496
XP_005264389	XP_003262405
NP_055333	XP_012352196
NP_055864	XP_030659809
XP_016861627	XP_030667442
NP_036265	XP_030681467
NP_001352844	XP_030670496
NP_078801	XP_030668559
NP_004275	XP_030680581
NP_001307686	XP_030654744
XP_005264010	XP_003274902
XP_006710930	XP_012356011
XP_006723812	XP_030681920
NP_002950	XP_030680765
XP_006720153	XP_030659972
NP_861524	XP_030657098
XP_011527878	XP_030662118
NP_001077088	XP_004088590
NP_065882	XP_030671347
NP_001352749	XP_030679332
XP_011531734	XP_030657491
NP_000578	XP_003274433
NP_001317426	XP_003276179
XP_011510388	XP_003254035
NP_005724	XP_003266480
NP_001273309	XP_030665855
NP_001229804	XP_030666423
NP_114401	XP_003260383
NP_055154	XP_030671627
NP_001894	XP_030684413
NP_002854	XP_003267721
XP_016857090	XP_030680928
NP_006758	XP_030671762
NP_001333787	XP_030671871
XP_011509759	XP_030684285
NP_065122	XP_003266464
NP_001268222	XP_030674553
XP_006719353	XP_030677404
NP_689645	XP_030685406
NP_001229820	XP_030680651
NP_036218	XP_030658867
XP_016859882	XP_030682817
NP_000333	XP_030655537
XP_011509749	XP_030651857
XP_016877209	XP_030668366
NP_775866	XP_030678656
XP_011528205	XP_012363098
XP_011539050	XP_003273332
NP_112494	XP_003254405
XP_011513822	XP_030656737
NP_001308400	XP_030679294
NP_001137481	XP_030663032
NP_001136093	XP_030683467
NP_066550	XP_030669900
XP_024309986	XP_003264701
NP_001356355	XP_030667223
NP_001375100	XP_030653234
XP_011518175	XP_030667300
XP_005258516	XP_030651594
XP_016871838	XP_004091163
NP_000244	XP_003257549
NP_055865	XP_030651814
NP_001340975	XP_030669558
XP_011526286	XP_030676714
NP_036595	XP_003276283
XP_011537939	XP_030654458
NP_065921	XP_030672174
NP_001154829	XP_030676312
NP_001161713	XP_030655931
NP_006099	XP_003255017
NP_612377	XP_003274059
NP_001359009	XP_003266851
XP_005250399	XP_030682455
XP_005263980	XP_030683090
NP_998765	XP_003266810
NP_689963	XP_030682102
XP_011509565	XP_030659213
NP_065846	XP_030656637
XP_006724688	XP_030662800
NP_003174	XP_003272766
NP_001334951	XP_004089151
NP_062547	XP_030671838
XP_011516787	XP_030673548
NP_997254	XP_030674328
XP_024307392	XP_003277323
XP_016885278	XP_012356422
XP_016866242	XP_030673236
XP_011534222	XP_030665391
XP_011525101	XP_003277619
NP_001371931	XP_030670926
NP_055123	XP_030656071
NP_001378948	XP_030667481
XP_016872564	XP_030685391
XP_016858976	XP_030658193
XP_024303858	XP_030664156
NP_001229735	XP_030680908
NP_001136202	XP_012361812
XP_011541585	XP_030685071
NP_612202	XP_030657457
NP_003579	XP_030662747
XP_011530431	XP_030672224
XP_006718552	XP_030666810
NP_065930	XP_003268234
NP_001164185	XP_030674812
NP_079280	XP_030684762
XP_016863314	XP_030671592
NP_612373	XP_003257836
NP_001170858	XP_030657361
XP_016879611	XP_030663852
NP_078837	XP_030669182
NP_006293	XP_030684342
XP_024304778	XP_003274500
NP_115645	XP_030652203
NP_689644	XP_030650389
XP_011519114	XP_030660814
NP_001371968	XP_030667989
XP_016856465	XP_030679827
XP_005273300	XP_030668350
NP_001269862	XP_030682340
NP_872296	XP_003281267
NP_037418	XP_030667539
NP_076990	XP_030658264
NP_001229536	XP_030685067
NP_510966	XP_030676470
XP_005248653	XP_012363317
XP_005260900	XP_003278008
NP_689801	XP_003259656
NP_065941	XP_003261825
XP_011507936	XP_030680415
XP_011536248	XP_003252332
NP_001012279	XP_030665511
NP_001373953	XP_030685604
NP_060119	XP_030663372
NP_001339285	XP_030667235
NP_002885	XP_030665881
XP_011536999	XP_003252860
NP_478144	XP_030659260
NP_569056	XP_030650605
NP_003684	XP_030655142
XP_011544175	XP_003261699
NP_001374090	XP_030665026
XP_005260717	XP_003273473
NP_001612	XP_030678044
XP_011508228	XP_030680191
NP_115544	XP_003253889
NP_065868	XP_012356534
NP_079414	XP_030674357
XP_011520984	XP_030654553
XP_016865932	XP_012364555
NP_004646	XP_030656541
NP_000292	XP_012361543
NP_036336	XP_003276836
NP_001104777	XP_030676733
NP_006833	XP_030667106
NP_000061	XP_030670107
XP_011535717	XP_003260802
NP_002410	XP_003274246
NP_073741	XP_003274127
NP_001010888	XP_003272702
XP_011537006	XP_030678258
XP_024302278	XP_030665333
NP_002204	XP_030658079
NP_006776	XP_003264325
NP_112220	XP_003274859
XP_005262422	XP_030663122
NP_060205	XP_003262767
NP_001124176	XP_030671045
NP_599152	XP_030668968
NP_001185461	XP_012363499
NP_001762	XP_004089252
NP_001337634	XP_030678025
XP_006715829	XP_030652289
XP_011531211	XP_012356709
NP_849193	XP_030668088
XP_011529730	XP_003261034
XP_006713405	XP_030657840
NP_009153	XP_030651363
XP_016871641	XP_003258266
NP_001092759	XP_030682881
NP_060757	XP_003276048
NP_001005361	XP_030676711
XP_011537850	XP_030654300
NP_001185	XP_030653672
NP_009058	XP_030658353
XP_011530238	XP_012354786
XP_011511713	XP_030657171
NP_115605	XP_003257423
XP_011508087	XP_030680524
XP_016876533	XP_030658345
XP_016866488	XP_030651843
NP_002209	XP_030667477
NP_001155901	XP_012353319
NP_001357227	XP_003277853
NP_001265106	XP_030654105
XP_011525167	XP_030652942
NP_072097	XP_030682361
XP_006714818	XP_030682360
XP_005251850	XP_030650800
NP_004966	XP_030681327
NP_848618	XP_003269920
XP_005267137	XP_030665389
XP_016858912	XP_030683081
XP_016882545	XP_030677668
NP_689647	XP_030685289
NP_001188267	XP_030652144
XP_006717336	XP_030673945
XP_011509745	XP_030657237
XP_016856104	XP_003259038
XP_024302561	XP_030653068
NP_061146	XP_030669317
NP_001338506	XP_030673797
XP_011544129	XP_030655256
XP_006710537	XP_030661705
NP_644814	XP_003282377
NP_001353264	XP_030657621
XP_005257726	XP_030682857
NP_002309	XP_030672842
NP_001030025	XP_030663058
NP_150241	NP_001267024
XP_006711325	XP_030668923
NP_001019782	XP_003268416
NP_689418	XP_030661445
NP_001355738	XP_003267958
XP_011521847	XP_030684361
NP_061854	XP_030658597
XP_011531857	XP_030672702
NP_001369571	XP_004088546
XP_011534567	XP_030655030
XP_006717771	XP_030662035
NP_001093590	XP_003256605
NP_690856	XP_030667002
NP_659400	XP_003256231
NP_001230013	XP_003267829
NP_001070913	XP_012354290
NP_055554	XP_030665590
XP_011509806	XP_030658402
XP_011517840	XP_012354781
NP_006394	XP_003263558
XP_024304397	XP_030666983
NP_114113	XP_030662902
NP_877439	XP_003252674
NP_689492	XP_003252752
NP_114129	XP_030675193
NP_149079	XP_030680731
NP_001275729	XP_003252742
NP_001368831	XP_030662873
XP_005250450	XP_003261446
XP_011538639	XP_030654354
NP_002596	XP_003268510
NP_065755	XP_030681402
XP_011534468	XP_030665395
XP_011534397	XP_003255830
NP_001361198	XP_030673779
NP_001281269	XP_030675998
NP_067083	XP_003263717
NP_055746	XP_030675471
NP_001248337	XP_030680890
NP_775104	XP_030674323
NP_001275880	XP_030655224
NP_061197	XP_030656576
NP_001310960	XP_030670875
NP_733745	XP_030673720
NP_001310487	XP_030650826
NP_001308451	XP_030675601
NP_001269282	XP_030651657
NP_004054	XP_003268363
NP_001363156	XP_030663983
NP_001138923	XP_030656390
NP_000203	XP_003270746
XP_011529322	XP_030663253
XP_005268208	XP_003263686
NP_005905	XP_030650884
NP_003309	XP_030654482
XP_011511775	XP_030656705
NP_001182317	XP_030680020
XP_024307718	XP_030681725
NP_391988	XP_003276062
NP_001308943	XP_030652299
NP_001304310	XP_030671589
XP_024306344	XP_030683224
NP_005680	XP_003272439
NP_775835	XP_030653109
XP_006721388	XP_030675269
NP_001309223	XP_030657597
NP_001157394	XP_003269891
NP_001073860	XP_003274767
NP_065969	XP_003255516
XP_016869243	XP_030650766
XP_011534364	XP_003278957
NP_001243301	XP_003254360
NP_001098665	XP_030657144
NP_001276914	XP_012360459
XP_011534642	XP_030668185
NP_001036055	XP_030673332
NP_612564	XP_003264105
XP_011534691	XP_012359937
NP_079039	XP_030668842
XP_011543772	XP_003261113
NP_000350	XP_030659486
NP_073738	XP_003272309
NP_001078956	XP_003265192
NP_001362959	XP_003253841
NP_001365459	XP_030664145
XP_011525998	XP_030676785
XP_024306728	XP_030683043
NP_001336793	XP_030671426
XP_011531436	XP_012358085
NP_057205	XP_003265157
XP_016874199	XP_030678188
NP_006466	XP_003270337
NP_852091	XP_003256563
NP_001784	XP_004087348
XP_016884746	XP_030663052
NP_689624	XP_003270931
XP_011507959	XP_030674605
XP_011535247	XP_003276219
NP_006008	XP_030657023
NP_001358344	XP_003261132
NP_001035545	XP_030650653
XP_024304575	XP_030677176
NP_443138	XP_030671471
XP_024304469	XP_030667305
XP_024308853	XP_030655698
NP_078898	XP_030658116
XP_016869431	XP_003269645
XP_006715788	XP_030657196
NP_001107563	XP_003270749
XP_011517165	XP_003264266
NP_001337	XP_003256648
XP_005268226	XP_030659947
NP_001311084	XP_030662975
NP_079107	XP_003256017
NP_001374040	XP_003266124
NP_071923	XP_003260679
NP_001121631	XP_030655922
NP_001353361	XP_030658901
XP_005268909	XP_030678438
NP_001362569	XP_030675523
NP_003875	XP_030668134
XP_016862457	XP_030672582
NP_113619	XP_003270098
NP_001350774	XP_030671309
XP_016867668	XP_030678067
NP_001104792	XP_003274471
XP_011514036	XP_030677877
NP_053585	XP_030684072
NP_001291962	XP_003282160
NP_005906	XP_003267654
XP_011522037	XP_003274701
NP_004707	XP_030650663
NP_061322	XP_030684292
NP_001182035	XP_003258622
NP_002145	XP_030674706
NP_037452	XP_030677142
XP_011521001	XP_030654465
NP_001273685	XP_012355087
NP_060689	XP_003273957
NP_004389	XP_012351461
NP_061963	XP_003267316
NP_001374779	XP_030657782
XP_006717605	XP_003257680
NP_001024	XP_003254845
NP_001025178	XP_030685548
XP_024307935	XP_030671478
NP_001026859	XP_012364587
XP_006713963	XP_030656875
XP_011532300	XP_030667596
NP_751897	XP_030659367
NP_001171672	XP_030659022
NP_001372232	XP_030682370
NP_001032360	XP_030657214
NP_001358050	XP_012361706
XP_016873026	XP_003273945
NP_940869	XP_003268240
NP_001273433	XP_030674424
XP_006719688	XP_030672483
NP_055632	XP_003270515
NP_075051	XP_030677956
NP_828848	XP_030669658
XP_024306933	XP_030666171
NP_057737	XP_003253770
NP_004053	XP_030651552
NP_055758	XP_030651268
XP_011522687	XP_030656511
NP_078824	XP_030657704
NP_001155000	XP_030677923
NP_006444	XP_012352681
NP_001180449	XP_030677306
XP_016868757	XP_030650869
XP_011522270	XP_030655991
XP_024304490	XP_003258981
NP_065164	XP_030659897
XP_024307457	XP_030675279
NP_001275996	XP_012361285
NP_001154	XP_030665907
NP_004563	XP_030660581
NP_076982	XP_003281608
NP_653316	XP_003256779
XP_005270273	XP_030664586
NP_002477	XP_003260586
NP_001276752	XP_012362574
NP_002520	XP_030679502
NP_006413	XP_030660736
XP_011530604	XP_030672249
NP_001269516	XP_030661342
XP_005255820	XP_003263178
NP_004746	XP_030659867
NP_065835	XP_003267743
XP_005267456	XP_030659161
NP_061740	XP_030683461
NP_004144	XP_030674666
XP_011541691	XP_030673661
NP_005622	XP_030682336
XP_005256320	XP_030652556
NP_001305821	XP_003271997
NP_001120730	XP_030659265
NP_001365117	XP_030672352
XP_016879721	XP_012359293
NP_001254772	XP_030674781
NP_000592	XP_030677864
XP_016883746	XP_030662184
NP_056470	XP_030681952
XP_024307077	XP_030675289
XP_024309410	XP_003257212
NP_060272	XP_030657248
XP_011529720	XP_030662385
XP_011518907	XP_030660687
XP_016880442	XP_030683050
NP_001089	XP_003264850
XP_005257430	XP_030656515
NP_803237	XP_003253876
NP_079485	XP_030653591
XP_005256884	XP_012356803
NP_008823	XP_030682108
NP_001032221	XP_030656124
NP_001787	XP_003263177
NP_001311308	XP_003280973
NP_065147	XP_030659652
XP_011531877	XP_030667937
NP_001996	XP_030670894
XP_016871352	XP_030654304
NP_067071	XP_030681465
NP_005730	XP_030670200
NP_055786	XP_030655184
NP_009057	XP_030673388
NP_653319	XP_030657751
NP_001352481	XP_030669298
NP_002002	XP_030664370
NP_001259001	XP_030682005
NP_001306122	XP_030682885
NP_002538	XP_003272712
NP_001116436	XP_030684439
NP_001268450	XP_003252286
XP_011528773	XP_030671439
XP_011531375	XP_030656565
XP_011522001	XP_030655783
NP_006018	XP_030668468
XP_016859039	XP_030657031
XP_011514579	XP_030652384
NP_006339	XP_003268190
NP_060487	XP_003255542
NP_079059	XP_030684495
XP_011526250	XP_030676449
XP_011513479	XP_030653033
NP_001351037	XP_030669794
XP_011524705	XP_030678083
NP_001308658	XP_030684034
NP_002547	XP_003275246
NP_891988	XP_003265401
NP_001371830	XP_030677879
XP_016856867	XP_003275117
NP_004202	XP_030684908
XP_006711023	XP_003260078
NP_003218	XP_030653106
NP_001926	XP_003266219
XP_011531602	XP_030668018
NP_001128119	XP_030657019
XP_011528981	XP_030671111
NP_004225	XP_030653244
NP_001278907	XP_012355125
XP_024302886	XP_030650761
XP_016870954	XP_030657964
NP_001230022	XP_030669872
XP_016861291	XP_030678888
NP_001107592	XP_003260228
XP_011533134	XP_012365583
XP_006719979	XP_030669419
NP_940877	XP_030655338
NP_001001661	XP_003270933
XP_016881667	XP_030653213
NP_000499	XP_003257911
XP_016861535	XP_030678865
NP_065162	XP_030651970
XP_016877744	XP_030669675
NP_003038	XP_003271718
NP_003877	XP_003276909
NP_001349	XP_030656733
NP_001275647	XP_030663976
NP_001340496	XP_030669128
XP_024302614	XP_012367759
NP_068566	XP_030680591
NP_001278	XP_030653721
NP_001139291	XP_030685623
NP_001077362	XP_003260770
NP_001366480	XP_030676678
NP_055433	XP_003264107
NP_009088	XP_004093107
NP_036580	XP_030663978
NP_443160	XP_030656347
NP_000086	XP_030676239
XP_016856615	XP_003264528
NP_005042	XP_030667668
NP_004817	XP_030658865
NP_060834	XP_003268050
NP_061875	XP_003262519
NP_001372041	XP_030679238
XP_011532855	XP_030664304
NP_689522	XP_003255320
NP_945193	XP_030683339
NP_001317403	XP_030677364
NP_001127948	XP_030680935
NP_945353	XP_030652929
NP_006787	XP_030666644
XP_011512225	XP_003263231
XP_024309607	XP_030672737
NP_078888	XP_030684250
XP_005273819	XP_030667261
NP_057363	XP_003263232
XP_011541571	XP_030673333
NP_060676	XP_003280449
NP_060598	XP_030656008
NP_006360	XP_003259076
NP_006354	XP_030681377
XP_005269031	XP_030672530
NP_009135	XP_003268017
NP_001258777	XP_003275819
NP_001138461	XP_030675342
NP_001274532	XP_030661746
NP_057196	XP_030658265
NP_001165908	NP_001278024
NP_073576	XP_030656263
NP_001101	XP_003267085
NP_000168	XP_030673587
XP_024305682	XP_030680198
XP_006724302	XP_003280416
NP_001238774	XP_030672566
XP_011512223	XP_003274990
NP_001244904	XP_030673766
NP_114032	XP_003267383
XP_016877329	XP_030666744
NP_065851	XP_030678626
XP_024304387	XP_030667060
XP_024302273	XP_030658758
NP_004451	XP_003266222
XP_011507641	XP_030674619
NP_079388	XP_030657492
NP_056453	XP_030681734
XP_024308055	XP_030671929
NP_060232	XP_003280357
XP_016860604	XP_030660091
XP_011531314	XP_030655879
NP_872299	XP_030653460
NP_005056	XP_003260889
NP_001341569	XP_030658453
NP_835461	XP_030654820
NP_060014	XP_030662532
XP_005248285	XP_030669789
XP_005260913	XP_030681560
NP_057735	XP_003267796
XP_016880736	XP_030682993
NP_689451	XP_030671114
NP_037472	XP_004092934
NP_085133	XP_030683234
NP_001372008	XP_030665809
XP_011526621	XP_030663644
NP_001171803	XP_030662944
NP_443143	XP_030666522
XP_016879280	XP_003269246
NP_001003800	XP_030659536
XP_011538908	XP_030661763
NP_001308834	XP_003275241
NP_001257514	XP_003277506
XP_024306618	XP_030656049
NP_001240758	XP_003260557
NP_115545	XP_003265276
NP_001337049	XP_003252237
NP_056066	XP_003272517
NP_689547	XP_003281636
NP_001008536	XP_003259307
XP_016863192	XP_030657060
NP_005059	XP_003258422
XP_005267319	XP_030669618
NP_005769	XP_030667598
NP_006059	XP_003258631
NP_001159449	XP_030682789
NP_000054	XP_030658381
XP_011519668	XP_030670154
XP_016867115	XP_030653364
XP_011542745	XP_030672989
XP_011524003	XP_030666652
NP_056106	XP_012354025
NP_000471	XP_003254982
NP_001124436	XP_030667983
NP_055674	XP_030656055
XP_011520278	XP_012362968
NP_001364467	XP_030667409
NP_001075	XP_030653295
NP_001309201	XP_030659028
XP_016866599	XP_003281543
NP_037387	XP_003261395
NP_001365284	XP_030676941
NP_001259004	XP_003272544
NP_037498	XP_030674134
XP_005271942	XP_012360736
NP_001020262	XP_030659094
NP_001340273	XP_003268717
NP_005609	XP_003281038
NP_258428	XP_030661082
NP_001362885	XP_030673818
XP_011543297	XP_030666801
XP_016858913	XP_030682802
NP_001098101	XP_030653483
NP_563615	XP_003261770
NP_008882	XP_003255469
NP_002826	XP_012367776
NP_033720	XP_030664005
NP_001352006	XP_030684748
NP_001371121	XP_030681996
NP_001332951	XP_030665350
NP_004254	XP_030683469
XP_016861227	XP_030667927
NP_001289958	XP_030657516
NP_078881	XP_030672078
NP_001352719	XP_030664225
NP_000118	XP_004090847
NP_001273053	XP_030668708
NP_065690	XP_030661962
NP_001339017	XP_030675665
XP_016872284	XP_030662658
NP_689484	XP_030668221
NP_004728	XP_030671540
XP_024309954	XP_003258903
NP_060686	XP_030661240
XP_006710819	XP_030679693
XP_011515473	XP_030651375
NP_387450	XP_003264370
NP_004930	XP_003272810
XP_011541130	XP_003253362
NP_001120963	XP_030662146
NP_001137291	XP_030677314
NP_001317680	XP_030656809
NP_001308222	XP_003261310
NP_078812	XP_030658343
NP_937791	XP_003255111
XP_011523721	XP_003279531
XP_011527298	XP_030682407
XP_005257836	XP_030656259
XP_024306322	XP_030656171
NP_001238891	XP_030678600
NP_620137	XP_030653479
NP_056445	XP_012357983
XP_005252522	XP_003257627
NP_001185982	XP_003261511
NP_115806	XP_030675462
NP_060225	XP_003263267
NP_071762	XP_030680087
NP_001350816	XP_030678913
NP_694945	XP_030661574
NP_079023	XP_003255434
NP_057051	XP_003268047
XP_005252208	XP_030665419
NP_001001438	XP_030661942
NP_003469	XP_003253141
NP_003039	XP_003274929
NP_065991	XP_012361080
NP_003405	XP_030677745
XP_016859636	XP_030656686
NP_065137	XP_030667116
XP_011527570	XP_030681904
XP_006721620	XP_030684187
NP_001271203	XP_030665131
XP_024302623	XP_030681871
NP_056201	XP_030685341
NP_149992	XP_003276898
NP_689838	XP_003266094
NP_001264262	XP_030666629
NP_694547	XP_030658012
NP_001308008	XP_030664190
NP_001073944	XP_003254053
NP_073557	XP_003280412
XP_016869432	XP_003272929
NP_001752	XP_003269223
XP_006713931	XP_030656798
NP_001659	XP_030680474
NP_001821	XP_003261050
XP_011521078	XP_030653659
NP_001306123	XP_030665110
XP_011532291	XP_003265342
XP_006715639	XP_030665525
NP_061727	XP_030683711
XP_011539174	XP_030661025
XP_011521103	XP_030651787
NP_001158009	XP_030668547
XP_024303862	XP_030665039
NP_001245367	XP_004088250
XP_011521242	XP_030676339
NP_001012302	XP_030657518
NP_060609	XP_030665975
XP_011509096	XP_030656818
XP_016857891	XP_030661312
NP_001369233	XP_030654043
NP_001005333	XP_030663523
XP_024306664	XP_030663972
NP_620711	XP_030658886
NP_003162	XP_003258235
NP_689568	XP_030676604
NP_001354580	XP_030656886
XP_024309291	XP_030667748
NP_001280654	XP_003262030
NP_071379	XP_030677841
XP_006717900	XP_030662531
NP_001185832	XP_030680125
NP_005391	XP_003262853
NP_001307656	XP_030669262
NP_078781	XP_030670512
XP_011511436	XP_030678610
NP_000435	XP_003261193
NP_001335355	XP_030657368
NP_001001668	XP_003277268
NP_061888	XP_012367714
NP_003290	XP_003269991
NP_060117	XP_030655161
NP_001244	XP_030652052
XP_016857924	XP_030661771
NP_001273540	XP_012361524
XP_005247877	XP_003275579
NP_055670	XP_003277980
XP_011526187	XP_030652157
NP_001157617	XP_003281175
NP_061757	XP_003266560
NP_660334	XP_003258529
XP_005270647	XP_030674661
NP_001362417	XP_030672105
NP_001357591	XP_030681909
NP_001035351	XP_004088561
NP_001240656	XP_003257951
NP_000430	XP_030673054
NP_001353524	XP_012353980
XP_011524840	XP_030678140
XP_006713076	XP_030657807
NP_001121636	XP_030673210
NP_004809	XP_030672515
XP_011530518	XP_003257902
XP_024307495	XP_003281618
NP_001011552	XP_003274928
NP_008930	XP_030669762
NP_061761	XP_003266553
NP_061760	XP_003266552
NP_065917	XP_003257475
NP_065982	XP_003254163
NP_060164	XP_030659939
NP_003933	XP_030666932
NP_004696	XP_030685502
NP_063946	XP_003255203
NP_061724	XP_030683699
NP_000027	XP_003268064
XP_011511291	XP_003256676
XP_011510914	XP_030678698
XP_011538901	XP_012366743
XP_011514576	XP_030682654
NP_997202	XP_030663408
NP_001006666	XP_030661251
XP_006714068	XP_030657301
NP_001701	XP_030658379
XP_011510846	XP_030678885
NP_115984	XP_012358776
NP_061992	XP_030683534
NP_001207417	XP_004087503
NP_055080	XP_030672846
XP_016863277	XP_030656937
NP_001337850	XP_003277831
XP_016878880	XP_030685122
NP_001008723	XP_030658195
XP_016869318	XP_003271456
NP_001371533	XP_030660197
NP_000360	XP_030658614
NP_689976	XP_003267924
NP_061759	XP_003266550
NP_056484	XP_030683598
NP_000391	XP_030652526
NP_003225	XP_030678870
NP_001035536	XP_030669810
NP_001245134	XP_030655934
NP_705831	XP_030655632
NP_003804	XP_030671266
XP_005248961	XP_030651811
NP_003359	XP_003265213
NP_006477	XP_030671236
XP_016862574	XP_030667482
XP_011514185	XP_030681957
XP_024309964	XP_003258628
NP_001366543	XP_030661321
NP_001123645	XP_030659431
NP_006015	XP_030651426
XP_005245362	XP_003258695
NP_000812	XP_003268795
NP_001268231	XP_030654409
NP_000893	XP_003256369
NP_001073904	XP_030670799
NP_061762	XP_030683604
XP_006712994	XP_030657633
XP_011514385	XP_030681590
