NP_001254479	XP_028686722
NP_003684	XP_014973670
NP_001035545	XP_028689845
XP_011529322	XP_014983240
NP_945193	XP_014975829
NP_001106279	XP_028705224
NP_001612	XP_014989419
NP_733745	XP_028690621
NP_115605	XP_001093456
NP_001107563	XP_014974843
NP_078824	NP_001244499
XP_005267456	XP_014999958
XP_011534364	XP_001087708
NP_001269282	XP_028686588
NP_510966	XP_028695706
NP_001371968	XP_028699785
NP_003309	XP_014992306
NP_002596	XP_014998391
NP_001281269	XP_001088612
NP_001138923	XP_028687576
XP_011534691	XP_001102351
NP_689647	XP_001102590
NP_001124390	XP_014974836
NP_775835	XP_014989947
NP_001182317	XP_014968035
XP_011510388	XP_014966269
XP_011511775	XP_028704028
XP_011526133	XP_014977965
XP_016879800	XP_028692454
XP_011544175	XP_028696879
NP_061751	XP_028705626
XP_024302614	XP_014990869
NP_000203	XP_014974842
NP_073753	XP_001114659
NP_877439	XP_014989389
XP_024302886	XP_015001275
XP_016872284	XP_028709152
NP_065969	XP_015003635
XP_011534397	NP_001248273
NP_073741	XP_014969451
XP_005250450	XP_028702188
XP_011528205	XP_015005742
XP_016879721	XP_001114211
NP_001036055	XP_014972953
NP_001238891	XP_014987327
XP_005260913	XP_015004912
NP_001243301	XP_001095199
XP_011507959	XP_028707229
NP_001372232	XP_002798264
XP_005252208	XP_014973449
NP_689492	XP_001105277
XP_016884746	XP_001083302
NP_001309223	XP_028700446
NP_001337500	XP_028693099
XP_011517840	XP_015001971
NP_005680	XP_002799099
NP_055746	XP_028695656
XP_006717900	XP_015003718
NP_001372041	XP_014990161
XP_011517165	XP_028690232
NP_001304310	XP_002808467
XP_016874389	XP_028685422
XP_011527878	XP_001106060
NP_002520	XP_001114243
NP_001337	XP_014986894
NP_065868	XP_001107271
XP_006717411	XP_028690697
NP_057205	NP_001248163
NP_001369571	XP_015005659
NP_061197	XP_028691720
NP_001358855	XP_028682083
NP_443138	XP_015005756
XP_024303251	XP_028691198
NP_006466	XP_001085920
NP_852091	XP_014987051
NP_001784	XP_014981969
XP_006711325	XP_014973055
XP_006715788	XP_014988647
NP_037452	NP_001248661
NP_998765	XP_014997507
NP_001336793	XP_015005835
NP_005906	NP_001247544
XP_011541691	XP_028705496
NP_036563	XP_028701959
XP_011518907	XP_028684686
XP_011531436	XP_028688186
XP_016869243	XP_015001271
NP_150241	NP_001035899
XP_005266504	XP_028693263
NP_037498	NP_001247703
XP_011521001	XP_001086869
NP_001121631	XP_028691663
NP_061322	XP_014996270
NP_001356631	NP_001138541
XP_016869431	XP_001092710
NP_075051	XP_014989756
NP_001025178	XP_028697080
NP_001026859	NP_001247477
NP_079039	XP_014997307
NP_001104792	XP_015008364
NP_001265106	XP_028682045
XP_024304469	NP_001253255
NP_002145	XP_001106968
NP_037414	XP_001083134
XP_006713931	XP_014993330
NP_004707	XP_014971267
XP_016862457	XP_001112722
NP_751897	XP_014991480
NP_001248337	XP_001103070
NP_113619	XP_001096875
XP_011525101	XP_014979738
XP_016867668	NP_001252922
NP_001362959	XP_028686737
NP_001157394	XP_001114712
NP_001308658	XP_028688217
NP_001306123	XP_002805810
NP_001276752	XP_028706364
XP_024307935	XP_001085203
XP_011519666	XP_001084554
XP_024304490	XP_028699426
NP_001032221	NP_001248135
NP_001024	NP_001252816
XP_011534642	XP_028706217
NP_055710	XP_028703218
XP_011543772	XP_014982479
NP_001374090	XP_028692037
XP_011532300	XP_001103281
XP_024307121	XP_014980085
NP_001273685	XP_014993581
NP_057737	XP_001086798
XP_016885278	XP_014982588
XP_005264010	XP_014968454
NP_006444	XP_014980820
NP_001182035	XP_014993639
NP_001308943	XP_014988736
NP_002477	XP_014972718
XP_005256320	XP_014981693
NP_001155000	XP_014989709
XP_016883746	NP_001247928
NP_001273433	XP_014976314
XP_005268909	XP_015007318
NP_061752	XP_028705623
XP_005255820	XP_014981802
NP_001310487	XP_015001485
NP_055758	XP_015001432
XP_011510236	XP_028688043
NP_940869	NP_001244815
XP_005259002	XP_028694237
XP_024309954	XP_014980307
XP_006717605	XP_028709073
NP_001305821	XP_014991241
XP_016874199	XP_028685512
NP_001996	XP_014998517
NP_001374040	XP_001105220
XP_024306933	XP_014977616
NP_001274532	XP_014971294
XP_006713963	XP_028704066
XP_011514036	XP_028701958
NP_001078956	XP_014996183
NP_055786	XP_014967320
NP_001787	XP_014981796
XP_011522037	XP_014974046
NP_055333	XP_028695646
NP_004746	XP_001088246
XP_006715639	XP_014992955
XP_011514579	XP_014988806
NP_079485	XP_015002251
NP_001269516	XP_001099298
XP_016868757	XP_028708484
NP_001803	XP_001099283
NP_001089	NP_001248093
XP_005250262	XP_014990037
NP_003218	XP_028701438
NP_065164	XP_014999730
NP_009057	XP_014972997
XP_024306618	XP_014974111
NP_001154	XP_028691062
XP_011522270	NP_001253638
NP_001372569	XP_028697508
NP_002538	NP_001248282
NP_006413	XP_028685004
NP_067071	XP_015004395
XP_006719688	XP_001110066
NP_001353361	XP_014999867
XP_024306728	XP_014974584
NP_689418	NP_001121561
NP_001340496	XP_001086373
XP_005270273	XP_015003374
NP_060487	NP_001181836
XP_005268226	XP_014998782
NP_001098665	XP_028686423
XP_024309410	XP_001085769
NP_001339285	XP_028688964
XP_011522001	XP_028691487
NP_000592	XP_028701967
XP_016871352	XP_028681967
NP_002002	XP_014996982
NP_891988	XP_014987465
NP_940877	XP_014975350
NP_060272	XP_028701257
NP_076982	XP_028691148
NP_001350774	XP_028683480
NP_001358344	XP_014982444
NP_001351037	XP_014995253
XP_016873026	XP_014969124
NP_803237	XP_014965994
XP_006711023	NP_001244532
NP_004563	XP_015006904
XP_016857758	XP_015000361
NP_001311084	XP_014982778
XP_011517254	XP_014973443
NP_009134	XP_028690178
NP_001311308	XP_014982019
NP_002547	NP_001253105
NP_001371830	XP_028701957
NP_065147	XP_014999901
NP_001310015	XP_028682856
NP_001171672	XP_001099547
NP_061963	XP_014981784
NP_001254772	XP_014994164
NP_003877	XP_014982904
NP_060689	XP_001109501
XP_011528981	XP_015006179
XP_005257430	XP_028692429
NP_065851	XP_014987206
XP_006721388	XP_014982192
XP_005262533	XP_014983564
NP_001349	NP_001247660
NP_006018	XP_014982730
XP_016857924	XP_014977766
NP_001230013	XP_014999320
NP_061740	XP_028705629
NP_689560	XP_028692461
NP_065162	XP_014989810
XP_011531602	XP_014987929
NP_001243671	XP_028699440
NP_004875	XP_014997977
NP_055433	NP_001247907
NP_001352481	XP_014976607
XP_011528773	XP_015005784
NP_006339	XP_028701999
NP_003038	XP_028693274
XP_011524705	XP_028695847
NP_004817	XP_014966838
NP_644814	XP_001114413
NP_001013758	XP_014982653
XP_016861535	XP_014987970
XP_016856615	NP_001248407
NP_060676	XP_014981559
NP_002579	XP_028705627
XP_016881667	XP_028695508
NP_001120730	XP_028707640
NP_001077362	XP_014998975
XP_011522687	XP_028692441
XP_011525998	XP_014978269
NP_612564	NP_001032169
NP_004451	XP_028686599
NP_002209	XP_028700058
NP_001124176	XP_028704729
XP_024307457	XP_014980478
XP_011542440	XP_014983149
NP_001366480	XP_028694550
NP_036580	XP_028692339
NP_055632	XP_001088293
XP_011533134	XP_014965257
XP_011531877	XP_001115677
NP_001278	XP_014980765
XP_024307077	XP_028694650
NP_653319	XP_014985368
NP_004144	XP_014995270
XP_011512223	XP_014995272
NP_001127948	XP_028705100
NP_057363	XP_014995259
NP_078888	XP_014975462
NP_001171803	XP_014983336
NP_114032	XP_001102264
NP_001240758	XP_001104435
NP_000086	XP_014978841
NP_001101	XP_001097016
XP_011531375	XP_028687596
XP_016872564	XP_028689422
NP_060834	XP_001110110
NP_006354	XP_015005052
NP_001926	NP_001034279
XP_011512225	XP_028705196
NP_079107	XP_001084320
NP_006360	XP_014994204
NP_001275647	NP_001265287
NP_073576	XP_014975605
XP_024309607	XP_014987673
XP_005268208	XP_014999511
NP_001128119	XP_028704156
NP_001377765	XP_014995532
XP_005273819	XP_028688941
NP_073738	XP_014974783
NP_001107592	XP_014997583
NP_061875	XP_001093331
NP_000168	XP_001093567
XP_011521847	XP_028692860
NP_001268450	NP_001252828
XP_011532855	XP_014996946
NP_001098101	XP_014995495
NP_004165	XP_014995164
XP_016880736	XP_014975883
NP_057735	XP_001092593
XP_016880442	XP_014974259
XP_011525455	XP_028696060
NP_005769	NP_001248103
NP_060014	XP_014983572
XP_006724302	NP_001248257
XP_016866599	XP_014991790
XP_005248961	XP_028703434
XP_005267319	NP_001248292
XP_006718552	XP_014969453
NP_001309398	XP_028702760
NP_689522	XP_028709221
NP_006787	XP_028693768
XP_011541571	XP_028705465
XP_005245362	XP_014968092
NP_005056	XP_001105925
NP_065835	XP_014999181
XP_011507641	XP_028701693
NP_001308834	XP_014965422
NP_001137291	XP_002798826
NP_085133	XP_028692606
XP_005248285	XP_014995246
NP_060598	XP_001086730
NP_004225	XP_001102816
XP_011532988	XP_028705762
NP_005042	XP_014986431
XP_016859039	XP_014965411
NP_001309201	XP_028706067
NP_055674	XP_001114372
XP_011542745	XP_015000545
NP_001139291	XP_014970266
NP_037472	NP_001180780
NP_005609	XP_014993255
XP_011538908	XP_028697330
NP_653316	XP_001088383
NP_037387	NP_001247731
NP_053585	XP_028705929
NP_001762	XP_014979161
NP_689547	XP_014998677
NP_001372008	XP_028702818
XP_024302273	XP_028702690
NP_005059	XP_014992469
NP_060232	XP_001109855
NP_004254	XP_014968199
NP_001124436	XP_001089399
NP_938204	XP_014982179
NP_001001661	XP_014990710
NP_065690	XP_001107026
NP_009135	XP_028686223
NP_056106	XP_014974137
NP_001362885	NP_001253358
XP_016863192	XP_014993314
XP_011509691	XP_028686609
NP_001340273	XP_001105691
NP_001364467	XP_014986052
XP_011519668	NP_001244391
NP_006059	NP_001123902
NP_001020262	XP_014991329
NP_001365284	XP_014980102
XP_011520278	XP_014998054
XP_011526621	XP_001093244
NP_699160	XP_028695513
NP_000471	XP_014970362
NP_872358	XP_028702786
XP_016861227	XP_014986741
NP_861524	XP_014993345
NP_001308252	XP_014980219
NP_000118	NP_001245062
NP_001317403	NP_001247749
XP_016871100	XP_028682587
XP_011513822	XP_028701314
NP_001659	XP_015007237
XP_011514185	XP_014990624
NP_001352006	XP_014971557
XP_005265445	XP_014986578
XP_011539376	XP_014970754
NP_056245	XP_001114978
NP_665697	XP_002808537
NP_033720	XP_002800533
NP_001230022	XP_001084072
NP_115806	XP_028696078
NP_620137	NP_001244713
NP_004728	XP_015005497
XP_011541328	XP_014971568
NP_001003800	NP_001244885
NP_060686	XP_001086116
NP_003162	XP_001110593
NP_008882	XP_001113759
NP_001238774	XP_014987405
NP_689451	XP_015006135
XP_016884914	XP_014983219
NP_056445	XP_014965554
NP_001180449	XP_028685763
NP_001259004	XP_014982209
NP_078812	NP_001248128
XP_016867115	XP_028701462
XP_016883731	XP_028701073
NP_001278907	XP_014993371
XP_024302623	NP_001244748
NP_004930	NP_001253491
NP_061749	XP_028705635
NP_563615	XP_002802730
XP_016860604	XP_014966560
NP_078898	XP_002808048
NP_001273053	XP_014971363
XP_016859636	XP_014965445
NP_036260	XP_028687594
NP_009168	XP_014966800
NP_001337049	NP_001247462
NP_004053	XP_028696533
NP_001001438	XP_014988166
NP_387450	XP_014977658
XP_011544129	XP_028697355
XP_011520297	XP_028706252
NP_003469	XP_014971092
NP_009087	XP_001096238
XP_011539174	XP_001099089
NP_002826	XP_014989678
NP_065991	XP_028682732
NP_073557	XP_002798321
XP_011524003	XP_028693786
NP_937791	XP_001082168
NP_258428	XP_014992026
XP_011536437	XP_028685293
NP_001752	NP_001252844
NP_001341569	XP_028707244
XP_011513479	XP_014988683
XP_024303862	XP_015003252
NP_001244904	XP_014972229
XP_006717336	XP_014971987
NP_001351113	XP_014996600
NP_001821	XP_028697948
XP_011509096	NP_001253337
NP_689963	XP_028702409
NP_001317680	XP_028704202
NP_443143	XP_014977128
XP_006710819	XP_001106025
NP_000054	XP_014991516
NP_003405	NP_001265403
NP_056201	XP_014982013
NP_001308008	NP_001244385
XP_011518252	XP_028689330
XP_011511995	XP_014993681
XP_011532291	XP_014987686
XP_005263971	XP_028687405
NP_057196	XP_015003406
XP_006721620	XP_014974268
NP_000499	XP_028704660
XP_011524840	XP_014979072
NP_001075	XP_014990015
NP_001335355	XP_028700380
XP_011527570	XP_028683982
NP_001244	NP_001248201
NP_872299	XP_001113601
XP_011521103	XP_001082641
NP_056066	XP_014982169
XP_016857994	XP_014996899
NP_061748	XP_028705637
NP_114477	XP_028705636
NP_061739	XP_028705632
NP_003290	NP_001182453
NP_001157617	XP_014977028
NP_000435	XP_001087261
NP_061741	XP_028705638
NP_689484	XP_015000263
NP_001362417	XP_014994840
XP_016863277	XP_028703985
NP_001182201	XP_028697885
NP_001357591	XP_028702258
NP_001352719	XP_028707189
NP_689624	XP_014990708
XP_016858913	XP_028687980
XP_024306664	XP_028692324
NP_071379	XP_001116097
NP_055886	XP_014996590
NP_001005333	XP_014982912
NP_001158009	NP_001107827
NP_061737	XP_028705631
XP_011527298	XP_015004489
NP_001245367	XP_014995287
NP_001073944	XP_028686882
NP_004809	NP_001247801
NP_066554	XP_015005519
NP_599152	XP_014973603
NP_001121636	XP_028703653
NP_065137	NP_001181414
NP_001011552	XP_001108212
NP_061745	XP_014996558
NP_689838	XP_014995751
NP_001120963	XP_014988216
NP_001332951	XP_014992457
NP_060225	XP_014995203
NP_001353524	XP_014986821
XP_011523721	XP_001112259
NP_001280654	XP_014977195
XP_011522362	XP_028691775
NP_004696	XP_014970711
XP_006713076	XP_001093761
XP_011538901	XP_014995175
NP_061760	XP_001090814
NP_057051	NP_001248005
NP_005391	NP_001244670
NP_008930	XP_028705102
XP_024306322	XP_001115230
NP_001032360	XP_014988662
XP_016866450	XP_014991379
NP_061116	XP_014990599
XP_005270647	XP_014995256
NP_001273540	XP_014992835
NP_061736	XP_028705630
NP_001271203	XP_028682478
NP_001035351	XP_014994812
NP_065917	NP_001182229
NP_079280	XP_001107046
NP_001350816	XP_014988116
XP_024305682	NP_001253078
NP_001369233	XP_028698807
NP_001171506	XP_014993007
NP_000391	XP_014979746
NP_001240656	XP_001096574
NP_115545	XP_014987620
NP_061735	XP_028705625
XP_011511436	XP_001103348
NP_003039	XP_001108368
NP_001701	XP_014991515
NP_149992	XP_014982872
NP_071923	XP_028707243
XP_011542819	XP_015000721
NP_001207417	XP_014982164
XP_016870954	XP_002805919
NP_828848	XP_028706424
NP_001006666	XP_014987569
NP_061738	XP_028705634
NP_005081	XP_014997340
XP_024307276	XP_014980250
NP_001159449	XP_014968332
NP_001035194	XP_028702388
NP_060164	XP_014965988
NP_060117	XP_014975545
NP_001123645	XP_028702969
NP_071762	XP_014967383
NP_620711	XP_014966767
NP_061759	XP_001089657
NP_003933	NP_001252553
XP_011530518	XP_014994837
NP_000893	XP_014987238
NP_061750	XP_028705639
XP_011507548	XP_028707579
NP_001008723	XP_015003596
NP_061746	XP_028705633
XP_011523257	XP_014974638
NP_079023	NP_001181458
XP_006714068	XP_014993720
XP_011526250	XP_028694163
XP_016885464	XP_014983778
NP_001257514	XP_014966883
NP_063946	XP_001100613
NP_001185982	XP_014981237
NP_001245134	XP_028691717
XP_005256884	XP_028691773
NP_000430	XP_014995947
XP_005271942	XP_014996251
NP_001354580	XP_014988617
XP_011511056	XP_014985336
NP_001001668	XP_001095505
NP_001259001	XP_014990764
NP_001372995	XP_028691242
NP_079460	XP_028697672
XP_016856812	XP_001106233
NP_001035536	XP_028704977
NP_115984	XP_014974807
NP_001121699	XP_014972931
NP_001008895	XP_028693198
NP_001308795	XP_028695215
NP_003189	XP_014986353
NP_005730	XP_028706559
NP_003727	XP_028705624
NP_001264890	XP_014970524
XP_011535247	XP_015000003
NP_694945	XP_014976199
NP_001275519	XP_014986684
XP_024309964	XP_028703760
NP_037397	XP_014969291
XP_011510914	XP_014987072
XP_016877329	XP_014999221
NP_004054	XP_028708609
NP_659402	XP_028690626
XP_006717970	XP_015003896
NP_036348	XP_014983451
NP_001153508	XP_015000454
NP_061743	XP_014996556
NP_061888	NP_001231521
NP_006015	XP_014989276
NP_001341275	XP_028685055
NP_597725	XP_014989226
XP_016881728	XP_014978193
NP_689568	XP_001108024
NP_705831	XP_014981282
NP_066986	XP_014988707
NP_660334	XP_028704178
NP_060033	XP_001100582
XP_011542826	XP_028708330
XP_011543091	XP_014969409
NP_000475	XP_014988554
NP_065982	XP_001110391
NP_061761	XP_001090927
NP_443160	XP_028691691
NP_000027	XP_001111578
NP_056484	XP_028705615
XP_005265302	NP_001244590
XP_005263605	XP_014968351
NP_004715	XP_001085694
NP_078922	XP_028689578
XP_011521078	XP_001089282
XP_011518045	XP_015002222
NP_001308222	XP_014990311
NP_001365086	XP_014970689
XP_016869432	XP_028708302
NP_003726	XP_028705887
NP_001138296	XP_028695157
XP_011516602	XP_001105826
NP_000360	NP_001182324
NP_001363275	XP_028692524
NP_001257870	XP_028705067
NP_078772	NP_001040589
NP_000812	NP_001247652
NP_001335021	NP_001248002
NP_004924	XP_014982289
NP_001337602	XP_014989699
NP_068566	XP_001114229
NP_055670	XP_028701360
NP_001273965	XP_014972481
NP_001337850	XP_028682827
NP_694547	XP_014985447
NP_002717	NP_001244843
XP_005245324	XP_014977272
NP_075053	NP_001253714
NP_005373	XP_015000479
NP_001337103	XP_015003217
NP_056138	NP_001253254
XP_016857891	XP_014998460
NP_057349	XP_014988740
XP_005264900	XP_014987883
NP_085130	XP_001098122
NP_003359	XP_014996564
NP_001157101	XP_014979831
NP_001307572	XP_014988282
NP_001276990	XP_028699977
NP_569055	XP_014986482
NP_036422	XP_028686667
NP_060609	XP_001112551
XP_011521242	XP_014982292
NP_056453	XP_015004637
XP_016872921	XP_014970879
NP_149100	XP_014967885
NP_002094	NP_001028058
NP_001340295	XP_028702353
NP_061762	XP_001090348
NP_061947	XP_001099250
XP_016883857	XP_014988261
NP_001554	XP_001113655
NP_079114	NP_001253354
NP_066976	XP_001094512
NP_001307512	XP_014986434
NP_061753	XP_014996532
NP_004389	XP_014971113
NP_001008536	XP_015006616
NP_001289958	XP_028688772
XP_011535998	NP_001252645
NP_001375129	XP_028694228
NP_003570	XP_028690028
NP_001340434	XP_015000362
XP_016878549	XP_014981164
NP_001165908	NP_001165893
NP_653223	XP_001114929
NP_001387	XP_028700612
NP_001186796	XP_014979741
NP_066000	NP_001244841
NP_476510	XP_015008221
NP_000173	NP_001252819
NP_001139418	XP_015006728
NP_001309972	XP_015004071
XP_005252553	NP_001248241
NP_000120	XP_028703688
NP_001157683	XP_014976535
XP_011515216	XP_028708853
NP_001120670	XP_028692688
NP_001371820	NP_001248543
XP_011529197	XP_028697816
XP_011514576	NP_001252966
XP_011543857	XP_014982553
NP_005868	NP_001244628
NP_055721	XP_014974613
NP_055664	XP_015006942
NP_001258777	XP_028694991
NP_001290441	XP_014984010
NP_001361187	XP_014990564
XP_011543297	XP_014969463
NP_001268231	NP_001253865
NP_001229658	XP_014994411
XP_011534977	NP_001247555
NP_001303258	XP_014980325
NP_001366543	XP_015001143
NP_001291348	XP_014990788
NP_150594	NP_001253130
NP_001339707	XP_028708413
NP_001073904	XP_001082027
XP_024307495	XP_014978119
NP_065948	XP_001115891
NP_001240781	XP_015004189
XP_011510007	XP_014966072
NP_001373717	XP_028693640
XP_011512930	XP_001103444
NP_006477	XP_015006052
NP_003804	XP_028706356
NP_001353228	XP_028695694
NP_000246	NP_001248490
NP_689929	XP_014969571
NP_569710	XP_014969122
XP_011530435	XP_028704306
NP_001339017	XP_015007888
NP_037530	XP_014979682
NP_689976	XP_028686682
NP_073613	XP_001114179
NP_001295093	NP_001248619
NP_997202	XP_001092955
XP_011533426	XP_028693290
XP_016878441	XP_014981956
XP_006723234	XP_014979807
NP_001371533	XP_015006370
NP_061971	XP_001083646
NP_001307265	XP_014969325
NP_000241	XP_001103896
NP_061757	XP_028705616
XP_016874408	XP_015006533
NP_001357330	XP_014980690
NP_056071	XP_028705541
NP_062555	NP_001253858
XP_011527207	XP_015004545
NP_001334	XP_014995430
NP_001244127	NP_001253581
NP_000240	XP_014986885
NP_001303249	XP_014968096
NP_061755	XP_014996561
XP_024306539	XP_014975199
XP_016880077	XP_028691384
NP_056016	XP_015001759
XP_016860102	XP_001084740
NP_071896	XP_015003205
XP_016865110	NP_001253408
XP_011536397	XP_028684736
NP_001289307	XP_014985659
NP_061763	XP_014996531
NP_001353602	XP_028701704
NP_002245	NP_001253859
NP_060734	XP_014988855
NP_005137	XP_014969147
NP_001036038	XP_014975976
XP_016878880	XP_014982103
XP_024302789	XP_014989556
NP_570718	NP_001182686
NP_009145	NP_001253762
XP_016869745	XP_014973432
XP_011510846	XP_001099637
NP_116078	XP_014979082
NP_004290	XP_014983187
NP_001073860	XP_014966789
XP_005247877	XP_014985482
NP_001376494	XP_028704372
NP_005946	NP_001244724
NP_060650	XP_015003924
XP_024306134	XP_028696589
XP_011525459	XP_028695737
NP_003102	XP_028686678
NP_003225	NP_001244232
XP_016868944	XP_015000965
NP_071920	NP_001244526
XP_016863904	XP_014993921
NP_057321	XP_015008472
XP_011542630	XP_028681917
NP_061754	XP_014996535
NP_061758	XP_001092245
NP_940863	XP_014968448
NP_055080	XP_001106707
NP_061172	XP_001118272
XP_016872532	XP_001082880
XP_016882522	XP_028694676
NP_003424	XP_001102643
XP_016869318	NP_001305105
NP_003277	XP_015004477
NP_001186913	XP_028686855
NP_006169	XP_014975447
XP_005268866	NP_001248122
XP_011514385	XP_014990458
NP_060405	XP_001108807
NP_079100	NP_001253521
NP_001334951	XP_028694616
NP_001357633	XP_028696826
NP_001287775	XP_028695483
NP_001034662	XP_014975833
NP_004283	XP_001110464
NP_689619	XP_028705665
XP_011535227	XP_001114675
NP_068598	XP_015004822
NP_001308614	XP_002801320
NP_001633	XP_014971605
XP_011526387	XP_028694468
NP_004719	XP_001110939
XP_005272482	XP_028707810
NP_001193620	XP_015008124
XP_011521040	XP_028696852
XP_011516268	NP_001181018
XP_005252184	XP_028690181
XP_016879016	XP_028697439
NP_001164163	XP_014991000
XP_011541584	XP_001105846
NP_001010898	XP_001099500
XP_016874022	XP_014968796
XP_011536329	XP_015006932
NP_001162589	XP_001084785
NP_001025041	XP_028704317
XP_011511447	XP_001095663
NP_037434	XP_001092565
XP_024308055	XP_001107066
NP_001119800	XP_014994178
NP_000432	XP_014990157
NP_001265393	XP_002798572
NP_963925	XP_028707799
XP_006710761	NP_001253335
NP_001157588	XP_028684354
XP_011523224	XP_014974739
NP_002817	XP_014978033
NP_940916	XP_028682718
NP_001185798	XP_014969203
XP_016883363	XP_028684002
NP_001317000	XP_028693270
XP_011530341	XP_001100042
NP_006556	XP_014981892
NP_001340720	XP_028706514
XP_011514891	XP_028701446
NP_001374359	XP_028697159
NP_009078	NP_001247959
XP_024305582	XP_014971252
NP_002739	XP_014997743
XP_005267043	XP_014992997
NP_055203	NP_001248183
XP_024306320	XP_014975518
NP_001014839	XP_014990588
NP_056003	XP_015003206
NP_001004339	XP_014995334
XP_024303398	XP_014973282
NP_001130	XP_014974099
NP_004448	XP_014966651
NP_056342	XP_014981423
NP_001739	NP_001247596
NP_114171	XP_001090778
XP_016863455	XP_028703863
NP_002591	XP_014996872
NP_001091981	XP_014995515
XP_011515473	XP_015001575
XP_024304073	XP_014970792
NP_064522	XP_028698300
NP_061993	NP_001180833
XP_016871666	XP_015003717
XP_016880602	XP_014975267
NP_443078	NP_001180705
XP_016861776	XP_014987597
NP_877499	XP_015007848
NP_055645	NP_001253076
NP_001106177	XP_001082780
NP_061728	NP_001185598
NP_000149	NP_001253216
XP_011508074	XP_028699448
NP_001333154	XP_014986810
NP_001019782	XP_001093042
NP_612482	NP_001253853
NP_001307582	XP_014973872
XP_006716444	XP_015000429
XP_006720071	XP_028705990
NP_009208	NP_001247585
NP_002038	XP_014989261
XP_005257467	XP_014974860
XP_016859290	XP_014967953
NP_001177	NP_001244566
NP_115598	XP_014989256
XP_005267467	XP_014999370
NP_001186384	XP_014991576
NP_075045	XP_001115228
XP_011535346	XP_014999532
NP_001317	NP_001244551
NP_060696	XP_002799154
NP_597709	XP_014978329
NP_065902	XP_028706951
NP_001245238	XP_015006396
NP_001361205	XP_028687434
XP_011532451	XP_014986031
NP_004968	XP_028695270
XP_016868908	XP_015000911
NP_005459	XP_014969308
NP_055575	XP_014985732
NP_116021	NP_001252826
XP_011509279	XP_014965621
NP_001159446	XP_014985554
NP_001129521	XP_028699342
XP_011517223	XP_014971974
NP_001139334	XP_001097277
NP_057532	NP_001247559
NP_112196	NP_001247697
NP_001124317	XP_014987905
NP_057197	XP_014974177
NP_006142	XP_028692132
NP_060613	XP_001107943
NP_055052	XP_015000702
NP_065922	XP_001102903
NP_001020787	XP_028704428
NP_006730	XP_015005604
NP_079426	XP_015007075
XP_011517227	XP_014972083
XP_011514472	XP_014990063
NP_055077	XP_015006419
NP_066964	NP_001244295
NP_001287944	XP_028705663
NP_001340122	XP_014972024
XP_016883452	XP_015004871
XP_011542303	XP_014982658
XP_016882709	XP_014979659
NP_001363162	XP_014981257
NP_055531	XP_028691793
XP_006723537	XP_028696033
XP_016883502	XP_015004403
XP_011541130	XP_028689952
NP_001353018	XP_014989535
XP_024307987	XP_028683504
XP_005248071	XP_028704128
NP_078781	XP_014998043
NP_056170	XP_014974503
NP_001091672	XP_014973701
NP_001191379	XP_028706774
NP_073587	XP_014990530
NP_004521	XP_001087939
NP_001122390	XP_015000027
NP_112483	XP_014983076
NP_000290	XP_014975900
NP_001177779	XP_014990460
NP_001123465	XP_002799305
NP_597719	XP_001099584
NP_055892	NP_001252642
NP_660149	XP_014986728
NP_059116	XP_014999314
NP_919258	XP_014993878
NP_001455	XP_028708445
NP_078873	XP_014983774
NP_000024	XP_001085640
NP_001358050	XP_014977277
NP_001841	XP_028700521
NP_065924	XP_014985840
NP_203528	XP_028699176
NP_476503	XP_014983250
XP_005247653	XP_014987038
XP_011507368	XP_028708108
XP_024302776	XP_014989194
NP_001368913	XP_014982027
XP_011517217	XP_001104666
NP_066008	XP_001091535
NP_006246	XP_014999319
NP_001158087	NP_001252658
NP_001265432	NP_001244350
NP_005959	XP_014978216
NP_068743	XP_014968729
NP_001334629	XP_014969541
NP_078881	XP_028704634
NP_037404	XP_014998543
NP_056470	XP_015005122
XP_011519052	XP_015006811
XP_005248599	XP_014995652
NP_036370	XP_015003002
NP_055086	XP_014982609
XP_011512001	XP_028704229
NP_005923	XP_001090198
NP_001185832	XP_028683831
NP_060269	XP_014999256
NP_060136	XP_014983674
XP_016857548	XP_028699301
XP_005267567	NP_001244860
XP_024304728	XP_001098578
XP_024301887	XP_014995526
NP_689757	XP_028704114
NP_001008401	XP_028695265
XP_006719244	XP_001109203
NP_065706	XP_014982244
NP_055401	XP_002803212
XP_016881902	XP_014978466
NP_001349843	XP_015000671
NP_116176	XP_001094038
NP_005151	XP_001104308
NP_001317546	XP_028695709
NP_057382	XP_014985460
XP_011525564	XP_028695218
XP_005257152	XP_028692465
XP_006710419	XP_028692197
NP_066568	NP_001028125
XP_016862815	XP_014985764
NP_569057	XP_028694073
NP_056156	XP_028687982
NP_055654	XP_015001138
NP_001243353	XP_002799833
XP_006712994	NP_001252901
XP_011526187	XP_014978065
NP_076950	NP_001245111
NP_055677	XP_028707055
XP_011526096	XP_014978135
XP_005268437	XP_028705649
NP_071929	NP_001253916
NP_999627	XP_001083736
NP_694999	NP_001252894
XP_011540794	XP_028697141
XP_011530129	XP_028704775
NP_060766	XP_001089982
NP_060662	XP_001092797
NP_004985	NP_001253834
XP_006715612	XP_028702815
XP_024302662	XP_028700662
XP_024303860	XP_028682838
NP_000493	XP_014974644
XP_024305748	XP_001083049
XP_011511152	XP_028699376
NP_056146	NP_001247709
NP_005916	XP_001100668
