NP_001254479	XP_039326040
NP_001243793	XP_039329551
NP_004786	XP_010343316
NP_031375	XP_039328629
NP_001138590	XP_039316508
XP_006724052	XP_003927696
XP_016875215	XP_039327672
XP_005260141	XP_039321927
XP_011508228	XP_003937835
NP_001307	XP_003932600
XP_005258229	XP_010333836
NP_937983	XP_039324862
NP_001374620	XP_003934170
NP_001172014	XP_003919794
XP_016864275	XP_010343593
XP_005249039	XP_010331270
NP_714915	XP_003938813
NP_065916	XP_003925063
NP_066001	XP_039316195
NP_001840	XP_039336366
NP_112497	XP_039331799
NP_001338285	XP_010331525
NP_001352550	XP_039335494
NP_001309868	XP_010347613
XP_005264629	XP_039330620
NP_005223	XP_039328515
XP_011530214	XP_039324381
XP_011543832	XP_003920362
NP_001316166	XP_003924608
XP_011514418	XP_039316394
XP_005271230	XP_039329454
NP_001337791	XP_010347642
XP_011527957	XP_003934377
XP_011519996	XP_010337915
NP_775869	XP_003932253
NP_071449	XP_010337736
XP_016861478	XP_010348420
NP_055467	XP_003936991
NP_002371	XP_039320353
NP_036603	XP_003935889
NP_001269399	XP_003923638
NP_443134	XP_039325457
NP_001159353	XP_039328087
NP_056089	XP_003934701
NP_001708	XP_039335915
NP_001078927	XP_010333112
XP_011518699	XP_003923390
NP_734465	XP_039334199
NP_065849	XP_039318156
XP_011524861	XP_039322551
XP_016868533	XP_039319290
XP_011509125	XP_039325939
NP_001271169	XP_003929994
NP_001373012	XP_003929364
NP_003950	XP_039327666
NP_004127	XP_039325069
NP_059138	XP_003936638
NP_001371539	XP_039329394
NP_055365	XP_039319016
NP_003297	XP_003934452
NP_001073884	XP_010339855
NP_071414	XP_039317952
NP_001230261	XP_003930148
NP_001254514	XP_003929314
NP_055624	XP_039318649
XP_005258027	XP_010341933
NP_001127925	XP_003924807
NP_001372213	XP_010342453
XP_011530431	XP_039324300
NP_001020769	XP_003938015
NP_005793	XP_003939779
NP_079229	XP_039328264
XP_024302117	XP_010341299
NP_006247	XP_003943309
NP_001158067	XP_039327966
XP_011536780	XP_039317656
XP_006716091	XP_010343381
XP_024309027	XP_039325817
NP_065853	XP_003923829
NP_848632	XP_039327382
NP_001026885	XP_003929746
NP_004514	XP_039321065
NP_001304889	XP_003933201
XP_016879836	XP_039332523
NP_653170	XP_003937628
XP_016880198	XP_003929375
NP_078993	XP_039326269
NP_001137303	XP_039318236
NP_001365440	XP_010334114
NP_001167579	XP_010347209
NP_001129193	XP_039316991
NP_005003	XP_039330323
XP_016874237	XP_003926571
XP_006719226	XP_003944916
XP_005248192	XP_039324465
XP_016870108	XP_039330724
NP_065842	XP_039332804
XP_024301813	XP_003920778
NP_064710	XP_039334107
XP_016882419	XP_039321645
NP_003354	XP_039333040
NP_006199	XP_039323706
NP_055893	XP_039334764
XP_011541721	XP_003920768
NP_001365148	XP_039327088
XP_024306771	XP_010342370
NP_001265525	XP_039317496
NP_001157918	XP_003923047
NP_001027006	XP_010347041
NP_694540	XP_003933695
NP_001369554	XP_003929561
NP_001287789	XP_039325032
XP_016869480	XP_039320669
NP_001073951	XP_039317308
XP_016857972	XP_010348844
XP_011535366	XP_010333379
XP_011513184	XP_003944688
NP_775864	XP_039317622
NP_001596	XP_003939968
NP_002821	XP_003931610
XP_024302387	XP_039316510
XP_011531734	XP_010349217
NP_115519	XP_010328965
NP_001012999	XP_010339102
NP_003065	XP_039333222
XP_011522617	XP_039332761
NP_001166109	XP_010331044
XP_016860234	XP_010335778
XP_011522183	XP_039332400
XP_011533481	XP_039329165
NP_957718	XP_010334712
NP_001264992	XP_039319766
XP_011523241	XP_039331837
XP_024307766	XP_039335699
NP_004454	XP_039331642
NP_061928	XP_003923603
NP_060960	XP_039326753
NP_001375309	XP_039330492
NP_060137	XP_003921256
NP_001138244	XP_039320553
XP_011530277	NP_001266916
NP_000822	XP_003937542
NP_001180437	XP_039324192
XP_016881019	XP_010333794
NP_009121	XP_039321138
NP_001248357	XP_010336235
XP_024303817	XP_039334928
NP_000278	XP_039321096
XP_006715119	XP_010332411
NP_057600	XP_003922744
NP_291025	XP_003935090
XP_011536213	XP_010338517
NP_001354650	XP_039331355
XP_011537270	XP_010348083
NP_001006608	XP_039332900
XP_016856831	XP_010347177
XP_011530195	XP_003924070
XP_006716254	XP_010338721
NP_870989	XP_010336154
XP_016873440	XP_010333598
XP_006713890	XP_039317905
NP_008969	XP_003934396
NP_005791	XP_039329195
NP_065939	XP_010346503
XP_011542040	XP_039326912
NP_006334	XP_003942538
NP_003622	XP_003930042
NP_001373928	XP_010344624
NP_055059	XP_010330149
NP_001350808	XP_003939515
NP_001358235	XP_039325963
XP_011524858	XP_039321724
NP_005449	XP_039331151
NP_001304981	XP_039328482
NP_002702	XP_003921119
NP_073713	XP_003922159
XP_016855565	XP_039316072
NP_003379	XP_039316574
NP_001930	XP_010349152
NP_001092688	XP_003935267
XP_005268674	XP_039327560
XP_016882142	XP_039322513
NP_036601	XP_039335380
NP_001354734	XP_039325187
NP_060275	XP_039322846
NP_000074	XP_039328516
XP_011536799	XP_039328105
NP_001010872	XP_039320894
NP_055768	XP_003931084
NP_068579	XP_003921032
NP_004551	XP_003938244
NP_001307804	XP_039324903
XP_024302863	XP_039317036
NP_001351766	XP_039325290
XP_006716872	XP_003943842
NP_001332816	XP_003922362
NP_000832	XP_003923208
NP_002798	XP_039325567
NP_001137534	XP_003919911
NP_003316	XP_039318367
NP_003326	XP_003936701
NP_001306122	XP_010340705
NP_071451	XP_003921978
XP_024308225	XP_039331272
XP_006717584	XP_010347345
NP_005348	XP_003943249
NP_001369145	XP_039328596
XP_016875546	XP_003926652
NP_001074008	XP_039325757
NP_001186018	XP_003925375
NP_919288	XP_039325692
NP_001377763	XP_010334397
NP_002654	XP_003931433
XP_011534792	XP_003924662
NP_001139806	XP_039318013
NP_001264301	XP_039325450
XP_006724344	XP_039318407
NP_001337461	XP_003923008
XP_011522752	XP_003929092
NP_056190	XP_003938375
NP_000419	XP_010333587
NP_065822	XP_003935969
NP_001120650	XP_039324207
XP_011523133	XP_039332980
XP_011535542	XP_039325036
XP_005267890	XP_010339405
XP_016858754	XP_010349954
NP_065986	XP_039325827
NP_001269073	XP_010332743
NP_003374	XP_003935703
NP_073754	XP_039329200
XP_011526138	XP_010347839
XP_005263140	XP_003924053
XP_011529818	XP_010333091
XP_005266130	XP_039317301
NP_001306889	XP_039315987
XP_005247846	XP_010333976
NP_055572	XP_039316583
XP_016873543	XP_039327404
NP_001968	XP_003929505
XP_005259637	XP_003944953
XP_011538487	XP_003928755
NP_055832	XP_039329974
NP_001017403	XP_010347175
NP_001336023	XP_039336243
NP_003176	XP_003932765
XP_016880028	XP_039331718
NP_001316998	XP_039325340
NP_008977	XP_003941621
NP_085150	XP_039328845
NP_001229601	XP_003939686
NP_073605	XP_010342311
XP_011507698	XP_010339268
XP_011517190	XP_039330975
NP_150377	XP_003934820
NP_919290	XP_003944186
XP_011511340	XP_039333155
NP_001191732	XP_003941524
NP_001071131	XP_039317970
NP_001335210	XP_003944584
NP_001351637	XP_039332518
XP_011539331	XP_003933440
NP_689931	XP_003920245
XP_011530604	XP_039324343
XP_005271449	XP_039326256
XP_011530519	XP_039334945
NP_008944	XP_039320313
NP_004757	XP_003942647
NP_115811	XP_010349836
XP_006720360	XP_003924521
NP_653300	XP_039316042
NP_110406	XP_010328592
NP_001354804	XP_010335733
XP_011516173	XP_003941194
XP_016864032	XP_003927513
XP_011522590	XP_010340615
NP_612442	XP_003932837
NP_058649	XP_039325806
NP_001534	XP_003934071
NP_001177636	XP_010335307
NP_000288	XP_003924208
NP_001013649	XP_010330704
XP_011509749	XP_039325492
NP_060549	XP_003926801
NP_114437	XP_039319800
NP_061752	XP_010336433
XP_011522274	XP_010338089
NP_055660	XP_003936006
NP_001358001	XP_003939546
NP_001128179	XP_039317397
XP_011512416	XP_010334950
XP_016866510	XP_039318632
NP_002261	XP_003925809
NP_004712	XP_010335974
NP_005798	XP_039315746
NP_703148	XP_003944098
NP_001357009	XP_039328667
NP_937784	XP_003929013
XP_011540392	XP_039329531
NP_003610	XP_003929942
NP_001271214	XP_010347426
NP_001935	XP_003924806
NP_001229766	XP_039326598
NP_005754	XP_003921088
XP_024307173	XP_010347772
NP_001193927	XP_039318424
XP_011538612	XP_010348789
XP_005264294	XP_039330433
NP_055782	XP_010349564
XP_011533233	XP_039329328
NP_000143	XP_039332562
NP_056307	XP_039324856
NP_065796	XP_003923114
XP_011513227	XP_010335442
NP_001310435	XP_010334960
NP_061184	XP_039331805
NP_001137357	XP_003927878
NP_055878	XP_039322818
NP_783328	XP_039333316
XP_011536054	XP_003941503
NP_001103773	XP_039331104
XP_005273855	XP_039327210
NP_036347	XP_003922312
NP_004784	XP_003938878
XP_011525283	XP_039322922
XP_024305195	XP_039329339
XP_011526487	XP_003944876
XP_005269298	XP_039327484
XP_011513383	XP_010344016
XP_006723812	XP_039335711
XP_016882820	XP_003937500
XP_005264337	XP_039317222
XP_016856073	XP_039330178
NP_001353086	XP_010334153
XP_006723267	XP_039321975
XP_016882942	XP_039323081
NP_004612	XP_039327066
XP_024310050	XP_003929527
NP_892114	XP_039325347
XP_005249842	XP_010343123
XP_006718886	XP_039327047
XP_011520521	XP_039325133
XP_005258234	XP_010333829
NP_000819	XP_003931146
NP_001098718	XP_039333983
XP_005262470	XP_003940775
NP_001306972	XP_010333289
XP_011523743	XP_003943709
NP_001369170	XP_039321444
NP_987095	XP_003942489
XP_005257875	XP_010340719
NP_055598	XP_003935799
NP_001139784	XP_003929306
NP_006775	XP_003933580
XP_011514938	XP_039328924
XP_011535490	XP_039325247
XP_006716647	XP_010341982
NP_006384	XP_039334573
XP_011524077	XP_039319466
NP_001094385	XP_003936344
NP_005179	XP_039327316
XP_011541787	XP_010338534
NP_055205	XP_003921066
XP_005246385	XP_039325663
NP_001207413	XP_010333560
NP_150229	XP_003937334
NP_055725	XP_003937358
XP_016882545	XP_039321705
NP_072091	XP_003929484
XP_011507470	XP_010334380
NP_056155	XP_010335294
XP_011520324	XP_003929030
XP_011534097	XP_039323877
NP_001785	XP_039335696
NP_057657	XP_039322133
NP_658988	XP_003929326
NP_001185885	XP_003928143
NP_008968	XP_039327393
NP_001317448	XP_003943251
NP_005876	XP_039335055
NP_061176	XP_003930665
NP_002175	XP_010334908
XP_016880131	XP_010328878
NP_036273	XP_039329204
XP_011530857	XP_003922592
NP_001371948	XP_010350696
NP_003609	XP_003926836
XP_016879397	XP_010339030
NP_065134	XP_010335589
XP_016880646	XP_039332431
NP_006527	XP_003921398
NP_001138552	XP_039332898
NP_001276978	XP_010340918
NP_060216	XP_003940138
NP_001098549	XP_039333872
XP_016879639	XP_003931819
XP_005249925	XP_039318043
NP_775831	XP_003938677
XP_005266964	XP_039323518
NP_001374818	XP_010347989
NP_001123612	XP_003920780
XP_005263691	XP_010328645
XP_011535855	XP_003934054
NP_001309294	XP_003928700
XP_006724306	XP_003942730
NP_001273456	XP_010331965
XP_011520311	XP_010337927
XP_006722489	XP_010335070
XP_016877834	XP_039325088
NP_003250	XP_010347978
NP_001317182	XP_010338510
NP_060496	XP_039327450
NP_078933	XP_039320077
XP_016878876	XP_003939965
NP_001374071	XP_039325194
NP_612808	XP_039325353
NP_001269042	XP_039318290
NP_056508	XP_003927768
NP_079265	XP_003925752
NP_150296	XP_039334034
XP_016863151	XP_003927762
NP_001008392	XP_039327187
NP_079406	XP_003928707
XP_006721625	XP_003929322
NP_002207	XP_003939080
NP_001305268	XP_039326793
XP_005270632	XP_003937562
NP_001153605	XP_039323730
NP_079172	XP_039330694
NP_001355700	XP_039332967
NP_849150	XP_010347126
NP_000831	XP_003921204
XP_011514669	XP_039328961
NP_004512	XP_003938427
NP_001273501	XP_003930109
XP_016866912	XP_003927435
XP_011538731	XP_003922238
XP_024304289	XP_003923550
NP_004513	XP_039325882
NP_038286	XP_003920351
XP_016883301	XP_039335354
NP_001077088	XP_003927988
XP_016876533	XP_039325123
NP_060099	XP_039330246
XP_016874830	XP_039317539
NP_002638	XP_003924759
NP_001107605	XP_003939853
NP_001338530	XP_003940798
NP_056006	XP_010332885
XP_016870597	XP_039317138
NP_998725	XP_039322632
XP_016867360	XP_010344027
NP_061141	XP_039335819
XP_011513751	XP_003935177
NP_001933	XP_003924808
NP_002799	XP_039334645
NP_004981	XP_039327557
NP_006313	XP_039329206
NP_001336678	XP_003920871
NP_001244950	XP_003934100
NP_002188	XP_010348726
NP_006378	XP_003942303
XP_024309412	XP_039333243
NP_005899	XP_039324164
NP_001304051	XP_010346387
NP_002590	XP_010332595
XP_016867625	XP_039329028
XP_011520817	XP_039333698
NP_001166176	XP_039326272
NP_776161	XP_003920728
NP_998764	XP_003919971
XP_011525941	XP_039321552
NP_038465	XP_010347585
NP_775766	XP_003924144
XP_011514879	XP_003921233
NP_644810	XP_039326954
XP_011518015	XP_039334769
NP_001352844	XP_039325198
XP_016865422	XP_039318599
XP_011511790	XP_039323983
XP_016861291	XP_039333272
NP_694955	XP_010337703
XP_016874444	XP_010335697
NP_775259	XP_010341942
XP_005265804	XP_010342439
NP_005012	XP_003932485
NP_001257293	XP_010330308
NP_001186136	XP_039316492
NP_055134	XP_039327781
NP_006284	XP_010344592
NP_006038	XP_039335189
NP_001305713	XP_039320019
NP_002171	XP_039326995
NP_002431	XP_003921449
XP_011521125	XP_039332995
NP_001369164	XP_039335434
NP_057715	XP_039336456
XP_024308240	XP_003939648
XP_016877071	XP_039325257
XP_011527126	XP_039335596
NP_056173	XP_039336473
NP_004517	XP_003944168
XP_016869409	XP_039320820
NP_004761	XP_003942669
NP_001073973	XP_010345621
NP_001118	XP_039318305
NP_001007158	XP_039328775
XP_011543736	XP_039331575
NP_078878	XP_003936951
NP_001265272	XP_039320188
NP_055129	XP_003939778
NP_001123633	XP_003928716
NP_001243333	XP_039316902
NP_787052	XP_003920679
NP_001353173	XP_003940628
NP_000830	XP_010345383
NP_776297	XP_039335029
XP_011523520	XP_039332122
NP_001339533	XP_010337132
NP_036547	XP_003938808
NP_689618	XP_003920861
NP_001363124	XP_010330937
NP_110385	XP_010347437
XP_011530324	XP_003924055
NP_056503	XP_003927512
NP_065867	XP_039329957
NP_001369566	XP_010349578
NP_001180440	XP_003939284
NP_001073349	XP_039322448
NP_001317923	XP_039336430
NP_001073886	XP_010338967
XP_011531931	XP_003927126
NP_066997	XP_039317133
XP_011515270	XP_039320551
XP_016857536	XP_010346770
XP_016859764	XP_039325477
XP_006720984	XP_039333659
NP_000312	XP_003942268
NP_001271221	XP_003935817
XP_005265278	XP_039333300
XP_016861395	XP_003930923
XP_016882575	XP_039321596
NP_003150	XP_010333196
NP_009094	XP_039319675
NP_001140170	XP_039328125
NP_001155018	XP_003933968
NP_065879	XP_003944076
XP_011539145	XP_003921536
XP_011527557	XP_010342025
NP_976044	XP_003943867
NP_001304785	XP_039323196
NP_078962	XP_003921423
XP_005248653	XP_039322910
NP_001335007	XP_039331803
NP_001229338	XP_039319763
NP_861448	XP_010336779
NP_787050	XP_039329057
NP_114063	XP_039327657
NP_001092006	XP_010331174
XP_011516066	XP_010344469
XP_011519705	XP_003929008
NP_851820	XP_003943137
XP_005252051	XP_003925285
XP_016884607	XP_039319218
XP_011533731	XP_003926391
NP_001295197	XP_039328835
XP_011534817	XP_039325387
XP_005250037	XP_039328825
XP_011524196	XP_010335055
NP_699165	XP_039318459
XP_011523731	XP_010340329
NP_001371381	XP_039320964
NP_068775	XP_010332066
XP_006711992	XP_039318464
XP_011538479	XP_003922333
NP_683766	XP_003938678
XP_006716503	XP_003942951
NP_078948	XP_010333047
NP_001362249	XP_003934130
XP_011507728	XP_003925488
XP_011536932	XP_039328239
NP_001275642	XP_003919967
NP_001074	XP_003929783
NP_001014796	XP_003943438
NP_071450	XP_039332742
NP_001188408	XP_039334300
NP_955805	XP_039333279
NP_068713	XP_010329344
XP_005271772	XP_039327434
NP_002256	XP_010340127
XP_016864329	XP_010338660
NP_005419	XP_003938916
NP_056365	XP_003935185
NP_001141	XP_003921666
XP_006715963	XP_010342679
NP_001350467	XP_003929865
NP_003931	XP_039334579
XP_011517092	XP_039331025
XP_016858726	XP_003922013
XP_011522849	XP_003931705
XP_024304669	XP_039328372
NP_003256	XP_003933874
NP_001275696	XP_010338953
XP_005252060	XP_010350154
XP_011541750	XP_010342797
NP_898884	XP_039333106
NP_061918	XP_003931108
NP_001244066	XP_003932093
NP_037523	XP_039324877
NP_001952	XP_003938855
NP_660155	XP_003921405
NP_060115	XP_039330795
XP_011541659	XP_010339420
XP_011519695	XP_003921741
XP_016874257	XP_003927867
XP_005266879	XP_003932437
XP_024309986	XP_039335049
NP_115976	XP_003925950
NP_001010924	XP_039334665
XP_016880861	XP_039331880
NP_001374148	XP_039334275
NP_002212	XP_039320202
NP_001350422	XP_010342999
NP_001363075	XP_039324981
NP_003658	XP_003927851
NP_064581	XP_003938932
NP_062538	XP_010349132
NP_055211	XP_003930803
NP_001334970	XP_003930777
NP_079108	XP_003939894
NP_001357227	XP_039327762
NP_001352749	XP_039330224
XP_011531314	XP_003941622
NP_002853	XP_010329066
NP_001277	XP_039329700
NP_003421	XP_039321393
NP_001034200	XP_003931053
XP_006720076	XP_003930584
XP_011520297	XP_039335762
XP_011521214	XP_039319308
NP_006104	XP_039316844
NP_001362898	XP_010331840
NP_476516	XP_003928083
XP_024304397	XP_039327145
NP_036265	XP_003921038
XP_005255528	XP_039333990
XP_016857363	XP_039316792
NP_872336	XP_039328173
NP_570629	XP_039328633
NP_057212	XP_039333323
NP_001180197	XP_010349265
NP_000917	XP_039326870
XP_016874022	XP_039326637
XP_016864075	XP_039324015
XP_011514367	XP_039328838
NP_005600	XP_003937715
NP_001171109	XP_039333545
NP_002106	XP_003936160
NP_000431	XP_003934056
NP_848639	XP_039323111
XP_011530693	XP_003928069
XP_016878708	XP_039332056
NP_001276	XP_003921397
XP_006720153	XP_039318715
NP_001355167	XP_039336402
NP_036426	XP_010343971
NP_078801	XP_039320164
NP_064501	XP_039335039
NP_001307265	XP_039336585
XP_011537306	XP_039328067
XP_024308733	XP_010349873
XP_011520726	XP_003928795
XP_011531000	XP_003926799
XP_006718552	XP_039326488
NP_060495	XP_003937366
NP_001229820	XP_003933548
NP_001894	XP_039320441
NP_006195	XP_003922430
XP_011524898	XP_003944111
NP_006758	XP_010328772
XP_005254194	XP_039335850
NP_775773	XP_003930089
NP_004706	XP_039319702
NP_001783	XP_039319536
NP_065122	XP_003934010
XP_024304168	XP_010343918
XP_016877209	XP_003924518
XP_005264389	XP_039334434
XP_005260351	XP_010341418
XP_024306869	XP_039330124
NP_002294	XP_039329646
NP_689645	XP_039327184
XP_016855838	XP_039330480
NP_065846	XP_039332594
NP_001138640	XP_003941637
XP_016877743	XP_010345114
NP_001309057	XP_039322572
NP_004585	XP_003936343
NP_000834	XP_039316662
NP_001136202	XP_039319681
NP_001308400	XP_003937550
NP_714928	XP_039324026
NP_604393	XP_003944087
XP_011510388	XP_003925785
XP_016864840	XP_039316608
NP_001243546	XP_039320912
XP_016857090	XP_010342173
NP_001333787	XP_010347495
NP_001340058	XP_003931853
XP_011519114	XP_003926685
NP_036218	XP_039325937
XP_006717411	XP_010349704
NP_002854	XP_003930581
NP_000035	NP_001266892
NP_001265598	XP_039319554
NP_071328	XP_003933148
NP_001373953	XP_010332719
NP_055865	XP_003923275
XP_011518175	XP_039326955
NP_001137481	XP_039320110
NP_689596	XP_003936767
NP_001378948	XP_010345347
NP_003579	XP_010340008
NP_789780	XP_010330231
NP_077740	XP_039319793
XP_011526286	XP_039321890
NP_001340975	XP_039329126
XP_016866816	XP_003944382
XP_011534222	XP_039323645
NP_694574	XP_010346127
XP_005258516	XP_010329346
NP_066550	XP_039323370
NP_002206	XP_003936620
XP_006717771	XP_010330597
NP_001334951	XP_039322906
NP_001229536	XP_010332851
NP_001356355	XP_039326730
XP_006714938	XP_039316399
XP_024307330	XP_003941755
XP_011522392	XP_003931392
NP_072097	XP_003941102
NP_006099	XP_003919903
NP_114401	XP_003925297
NP_001309760	XP_010339905
NP_001371931	XP_010347690
NP_077739	XP_010333772
NP_036595	XP_039327854
XP_024304778	XP_039328269
NP_055464	XP_010347806
NP_002950	XP_039316768
NP_004510	XP_010342532
NP_004619	XP_003926222
XP_011536248	XP_003926709
XP_011509759	XP_010350324
NP_001317426	XP_010345922
XP_011535717	XP_010333589
XP_011535460	XP_039324637
XP_016872564	XP_010347002
NP_001932	XP_003924810
NP_065882	XP_010341719
NP_003174	XP_003927272
XP_011531123	XP_003935270
NP_060119	XP_010331665
NP_000225	XP_010349317
NP_001177396	XP_039323114
XP_011525167	XP_039322051
NP_005905	XP_039320564
NP_076990	XP_003925553
XP_016858976	XP_039325584
XP_011531211	XP_039316866
NP_001353698	XP_003925436
XP_006717143	XP_003940086
NP_112220	XP_003942953
NP_004357	XP_010335954
NP_001136093	XP_039317563
XP_011512318	XP_039323682
NP_689801	XP_010336770
NP_037418	XP_010345393
NP_006257	XP_039317274
NP_060485	XP_003935937
XP_005263532	XP_039330356
XP_024304736	XP_039327503
NP_055864	XP_010334738
NP_001361198	XP_039330763
NP_001245300	XP_010346667
XP_005262422	XP_003939141
XP_016859882	XP_039331411
NP_068813	XP_003923553
XP_016856465	XP_010334429
NP_059447	XP_003930135
NP_006833	XP_039327448
NP_055123	XP_010338150
NP_078837	XP_039329319
NP_849193	XP_039336107
XP_011529730	XP_010334450
XP_011516787	XP_039330661
NP_001339285	XP_039326510
NP_478144	XP_039325068
NP_000518	XP_039321728
XP_011540057	XP_010343758
NP_001254500	XP_003940124
NP_004966	XP_039335657
XP_016871767	XP_003922308
NP_054859	XP_010334651
NP_001154829	XP_039322193
XP_005245493	XP_039315917
NP_001010888	XP_003940997
NP_001106279	XP_003921460
XP_006710537	XP_039329533
NP_976328	XP_003927873
NP_001012279	XP_003932450
XP_016866488	XP_039322815
XP_011541585	XP_039327823
NP_001099009	XP_010349196
XP_024302561	XP_010342994
NP_001268222	XP_010347294
NP_001158213	XP_010330087
NP_391988	XP_039334835
XP_011507936	XP_039316083
NP_001229804	XP_003924768
NP_065921	XP_039335078
XP_011517375	XP_003941199
XP_011520387	XP_010330343
NP_000244	XP_010338429
NP_001373984	XP_039335241
NP_005724	XP_003933996
NP_055613	XP_039332904
NP_997254	XP_039334804
XP_011509745	XP_039335887
XP_024303858	XP_003922334
NP_004275	XP_039315774
NP_659400	XP_003933778
XP_016879800	XP_039332911
NP_001337634	XP_010347628
XP_016858996	XP_039319849
NP_060417	XP_003924767
NP_055554	XP_010341329
XP_005251850	XP_039330917
XP_016858912	XP_039330609
NP_005474	XP_003938867
XP_016880068	XP_003929394
NP_659570	XP_010343062
XP_016865932	XP_039318534
NP_008823	XP_039335180
NP_005981	XP_039316431
NP_000061	XP_003929010
XP_011516433	XP_039330567
NP_036260	XP_039329612
XP_005267456	XP_039325039
XP_006710930	XP_039316913
NP_001138923	XP_039318348
XP_016871641	XP_003928734
NP_001338506	XP_039330574
XP_011520984	XP_039333950
XP_016879611	XP_010340128
NP_060420	XP_039332497
NP_001170858	XP_039332998
NP_599152	XP_010347292
NP_997080	XP_010346907
NP_001116436	XP_039332146
NP_065803	XP_010339541
NP_945353	XP_039322057
NP_001166145	XP_039322571
NP_000578	XP_003925947
XP_011510993	XP_003939451
NP_000333	XP_010329790
NP_001269862	XP_039335166
XP_011531857	XP_039336098
NP_001188267	XP_003938881
NP_001155901	XP_039317746
NP_061854	XP_003921844
NP_003875	XP_039336215
XP_011534567	XP_039323389
NP_001164185	XP_010348913
NP_149079	XP_039316813
NP_004646	XP_039332537
NP_001005361	XP_039321896
NP_005472	XP_010330729
NP_060757	XP_039334795
XP_005257726	XP_039332503
NP_659412	XP_039332402
XP_011509565	XP_039325573
NP_001363156	XP_003942815
NP_006776	XP_039319787
XP_024302204	XP_039323665
NP_009153	XP_039320347
NP_789781	XP_039321711
XP_006715308	XP_010335450
NP_060205	XP_003926869
NP_001161713	XP_039336268
NP_001355738	XP_010342300
XP_011509806	XP_003925758
NP_001092759	XP_010332045
NP_079032	XP_003930001
XP_011511995	XP_003927551
NP_065755	XP_039328997
XP_016866380	XP_010332286
NP_002309	XP_003937222
XP_005258649	XP_010329288
XP_016865724	XP_003923242
NP_036336	XP_003935963
XP_024302886	XP_039320542
NP_001193599	XP_003935731
NP_612373	XP_039335138
NP_001307686	XP_039334438
XP_011521663	XP_003940006
NP_006293	XP_003922631
XP_024302278	XP_010332087
XP_005250399	XP_039328792
NP_001365459	XP_039332704
NP_001035545	XP_010332810
NP_002204	XP_039333216
NP_001248340	XP_003937139
NP_443131	XP_039316626
XP_011544175	XP_003930261
XP_011534364	XP_010344739
NP_001167552	XP_039322683
NP_002410	XP_003937751
NP_001254490	XP_039322124
NP_065941	XP_003939445
XP_011529322	XP_039331622
NP_001269282	XP_003921990
NP_001275880	XP_003926789
NP_067083	XP_039324791
XP_011514627	XP_003921182
XP_005253064	XP_010329475
XP_011537006	XP_003926507
NP_062547	XP_003938576
NP_690856	XP_003928222
NP_001185	XP_039322443
XP_005252208	XP_010349015
XP_016884746	XP_003939632
XP_005267137	XP_003935981
XP_011517165	XP_003940074
NP_443138	XP_039319171
NP_115544	XP_039325878
NP_001338782	XP_010337780
NP_079414	XP_003934447
XP_011508087	XP_039315811
NP_000350	XP_010333304
XP_011527878	XP_010343189
NP_115605	XP_003931061
NP_001036055	XP_039330653
NP_722582	XP_010332279
NP_001359009	XP_010337862
NP_112494	XP_010329989
XP_011530238	XP_039324527
NP_115645	XP_039334278
NP_001339443	XP_039336510
NP_114129	XP_039334907
XP_016866242	XP_039318504
XP_016868738	XP_010328199
XP_024304575	XP_039327806
NP_001353361	XP_003939905
NP_055746	XP_003944724
XP_016874199	XP_003926548
NP_065969	XP_003922251
XP_016863314	XP_039335035
NP_001375100	XP_039322267
NP_001276914	XP_010336967
NP_001185461	XP_039320411
NP_073738	XP_039332263
XP_011507442	XP_003925337
NP_006394	XP_010336353
XP_011541691	XP_039327961
NP_775835	XP_010343028
NP_003602	XP_039325548
NP_009058	XP_003925583
NP_001070913	XP_010348460
NP_653299	XP_039315857
NP_001275729	XP_003937481
NP_612377	XP_003937757
XP_011532988	XP_010344983
NP_001304310	XP_003927766
NP_001025178	XP_003939996
NP_005951	XP_039316354
XP_011537939	XP_010337597
XP_011511775	XP_003934659
NP_000203	XP_010328580
XP_006724688	XP_039331400
NP_005906	XP_039326126
NP_057205	XP_039319384
NP_569056	XP_010341594
XP_005260717	XP_003941098
NP_073741	XP_003920278
NP_002885	XP_039319774
NP_075051	XP_039328921
NP_001304824	XP_010328265
NP_001372232	XP_039335577
NP_001121631	XP_003929373
XP_011536999	XP_039328216
NP_001281269	XP_039315799
NP_061146	XP_003927233
XP_024302614	XP_039328686
XP_005250450	XP_003929798
XP_016862457	XP_039317818
XP_011517543	XP_010350514
NP_113619	XP_003934409
NP_001273685	XP_039324296
NP_001107563	XP_039332120
NP_061322	XP_010342785
NP_001612	XP_003938726
NP_001029345	XP_039328442
XP_011521001	XP_003928404
NP_775104	XP_010339521
NP_945193	XP_010340673
NP_001238891	XP_003925066
NP_001024	XP_003923446
NP_998765	XP_039324876
NP_002477	XP_003940115
NP_073753	XP_003926294
NP_002145	XP_003920639
NP_733745	XP_003940646
XP_011519666	XP_003940612
XP_005266504	XP_010343263
NP_001550	XP_010346169
NP_006008	XP_039324313
XP_011534642	XP_010333470
XP_005256320	XP_003943513
NP_001276752	XP_010347853
NP_001026859	XP_039330845
NP_001154	XP_010344442
XP_024306933	XP_010335056
XP_011531436	XP_039331663
XP_006715829	XP_039316511
NP_002596	XP_010348376
NP_689644	XP_003941557
NP_067071	XP_039335633
NP_005680	XP_003925552
NP_001310487	XP_039320488
