NP_001254479	XP_023416909
NP_073754	XP_003477495
XP_016860879	XP_013001645
XP_006718549	XP_013006208
NP_001333739	XP_012999023
XP_016857726	XP_003471118
NP_776297	XP_005003428
NP_001373928	XP_013005637
NP_009123	XP_003474382
XP_016874830	XP_003476135
XP_011536054	XP_003476125
NP_002371	XP_003479913
XP_016880028	XP_013007543
XP_016856073	XP_013009309
XP_005271449	XP_003472829
NP_001092006	XP_005000708
NP_056190	XP_003474721
NP_001273501	XP_003477927
NP_001309868	XP_023419413
NP_001093631	XP_023417389
NP_002561	XP_023423267
NP_001129193	XP_003479402
XP_024309027	XP_003474605
NP_001269073	XP_013011025
NP_078878	XP_003461941
XP_006715809	XP_013008233
NP_851820	XP_003471052
XP_016866510	XP_003463267
XP_011526446	XP_003460887
NP_001269970	XP_023420674
NP_002829	XP_013013472
XP_024307520	XP_003465535
NP_001373984	XP_003467760
NP_071449	XP_003478230
XP_011510193	XP_003478775
XP_011544044	XP_023416575
NP_004377	XP_023418831
XP_011529330	XP_003467616
XP_024305590	XP_013009605
XP_016856246	XP_005004408
XP_011519572	XP_023423191
NP_001257293	XP_003473481
NP_003950	XP_023417787
NP_079406	XP_003473735
XP_011522183	XP_013007707
NP_002256	XP_003467112
NP_001017403	XP_023422949
XP_011536780	XP_013014751
XP_011531734	XP_003480194
XP_011521125	XP_005004686
NP_001244066	XP_005002784
NP_000074	XP_003475312
NP_001304785	XP_003477887
NP_001374818	XP_013011952
NP_001708	XP_023423263
XP_011530693	XP_013015864
XP_016882942	XP_004999308
NP_004517	XP_003461542
XP_011513875	XP_003469939
XP_024306508	XP_013007730
XP_005265804	XP_013009899
XP_006724306	XP_023416491
NP_001369164	XP_005000434
XP_011529363	XP_023419935
NP_783864	XP_013010007
NP_001372213	XP_003471634
XP_016868747	XP_023417200
NP_008954	XP_012997959
NP_002294	XP_023417101
NP_001180440	XP_023423508
NP_057715	XP_003467242
NP_001341301	XP_013003431
NP_061141	XP_003475533
NP_008944	XP_003480047
NP_008977	XP_003472956
XP_006716872	XP_005004146
NP_001166109	XP_023421838
NP_115666	XP_003479502
NP_001073895	XP_023420399
NP_001783	XP_023422603
NP_775259	XP_003469527
XP_016864329	XP_003477007
NP_001354906	XP_012999628
NP_004712	XP_003477115
NP_073713	XP_012998874
NP_001309294	XP_003473739
XP_006711992	XP_013011367
NP_653300	XP_003466611
XP_005269298	XP_005007284
NP_857597	XP_013013634
NP_001276916	XP_003477952
NP_008919	XP_003467341
NP_064581	XP_003468421
NP_060529	XP_013008100
NP_071445	XP_003477732
NP_036347	XP_013013619
XP_016860098	XP_005001098
XP_016856831	XP_023422903
NP_003150	XP_023419382
NP_001337791	XP_023420861
NP_476516	XP_003476834
NP_001029345	XP_013011489
NP_001355167	XP_003463951
NP_003655	XP_013002052
NP_071414	XP_023415975
NP_006378	XP_013001949
NP_004981	XP_003476192
NP_001277	XP_003471469
NP_001373023	XP_013014014
NP_001252522	XP_023421531
XP_024308651	XP_023421638
NP_009121	XP_003479352
XP_016856380	XP_023423192
NP_001894	XP_003477455
NP_065122	XP_003473221
NP_071934	XP_013000426
NP_000830	XP_013015076
NP_060216	XP_003470942
XP_016877209	XP_003472424
XP_011522274	XP_023419317
NP_996803	XP_013011464
XP_005252051	XP_013001328
XP_016876533	XP_023421896
XP_016874257	XP_003475959
NP_001014796	XP_023420397
NP_002188	XP_003470870
NP_005600	XP_003468255
NP_003354	XP_023415997
NP_060549	XP_023422137
NP_001034553	XP_003464105
NP_001361198	XP_013008811
XP_016857090	XP_003479202
NP_004612	NP_001166503
XP_011523133	XP_003469576
NP_055508	XP_013015757
XP_016873543	XP_005003079
NP_001839	XP_023417878
NP_001373012	XP_003466248
XP_024309412	XP_023420632
NP_006313	XP_003477626
NP_055613	XP_003465777
XP_005263436	XP_023416122
NP_001138244	XP_023418449
NP_658988	XP_003465950
NP_001077088	XP_005006852
NP_001353772	XP_023416166
NP_066997	XP_003479404
NP_001073884	XP_013015095
NP_006038	XP_013005724
NP_001128179	XP_003473190
NP_002590	XP_013000800
NP_003622	XP_005002106
NP_006384	XP_023418229
NP_942090	XP_013013608
NP_057212	XP_003462805
NP_001375309	XP_003472979
XP_011529213	XP_003471089
NP_689645	XP_003472784
NP_055211	XP_003470001
XP_016863334	XP_013006059
NP_001351766	XP_003472395
XP_011507946	XP_012998478
XP_011520787	XP_012997031
NP_001350422	XP_013008221
XP_011515270	XP_023422266
XP_016877743	XP_003475308
NP_031375	XP_003469824
NP_001153605	XP_003478325
NP_001351974	XP_013014098
XP_016878519	XP_012997660
XP_005249842	XP_003470108
XP_011513227	XP_012998246
NP_001012999	XP_003478258
NP_001137481	XP_005001257
NP_001166176	XP_023419084
XP_011520726	XP_003477812
XP_006716503	XP_012999505
XP_006723761	XP_005000051
NP_056305	XP_013013897
NP_003579	XP_023419004
NP_001034200	XP_003473531
NP_001094385	XP_023421723
NP_006758	XP_003478413
NP_861448	XP_003475926
XP_011512123	XP_013002784
XP_011538487	XP_023422424
XP_006720984	XP_003478452
NP_001243793	XP_003479161
NP_001074	XP_003476902
XP_006715963	XP_013007904
NP_001139400	XP_023416822
NP_004514	XP_003462449
NP_998725	XP_004999906
NP_001374071	XP_005000858
XP_011541659	XP_003461384
XP_011541787	XP_003479466
NP_004784	XP_003460978
XP_005249925	XP_013003672
NP_644810	XP_012999057
NP_001352749	XP_012997780
XP_005260807	XP_005006808
NP_001191732	XP_013014774
NP_055844	XP_003479933
NP_079189	XP_003475194
XP_011519705	XP_003475761
NP_000431	XP_003477393
NP_071451	XP_003478722
NP_001074001	XP_023423198
XP_011520297	XP_013015822
NP_000278	XP_003473901
NP_001333787	XP_005007347
NP_002853	XP_003476439
XP_011534084	XP_013003437
XP_011533731	XP_023416624
XP_006720076	XP_013010137
NP_005751	XP_005005108
XP_011530525	XP_013015616
XP_011536932	XP_023416592
NP_005754	XP_013013839
NP_000143	XP_013002590
NP_001243333	XP_012998563
NP_076990	XP_005001111
NP_001306972	XP_013013205
NP_061176	XP_003468754
XP_011537100	XP_023419396
NP_055726	XP_003469081
NP_060530	XP_023422687
NP_001036055	XP_013008743
XP_011537306	XP_003460850
NP_065169	XP_005000901
NP_056365	XP_003467961
NP_005793	XP_003470717
XP_024302117	XP_023420290
XP_006721625	XP_023419294
NP_620687	XP_023416681
XP_024309986	XP_003476827
NP_067032	XP_013011477
NP_066939	XP_005001973
NP_062538	XP_023421301
NP_001202	XP_013014470
XP_011527957	XP_003469358
XP_006720971	XP_003477814
XP_011535717	XP_003472467
XP_011509132	XP_023422758
XP_005273855	XP_003468604
NP_001268222	XP_005005975
XP_016866488	XP_003473884
XP_005264389	XP_003473123
NP_001952	XP_013002966
XP_011526286	XP_004999512
NP_001248357	XP_012999903
NP_006099	XP_003465761
NP_002854	XP_003471974
XP_024305195	XP_005007119
XP_024302387	XP_003470090
NP_997297	XP_023422218
XP_011529730	XP_023417699
NP_065796	XP_003473879
XP_005268523	XP_005008513
XP_011541750	XP_005008064
XP_016857972	XP_023417066
XP_005269031	XP_023423500
NP_072097	XP_003476673
NP_003931	XP_003467594
NP_001273304	XP_012997645
XP_005266964	XP_023420314
NP_065916	XP_013015098
XP_016879753	XP_013004910
NP_001369554	XP_003468075
NP_937784	XP_005006287
NP_061939	XP_003475588
NP_001028733	XP_023420722
XP_011509749	XP_003478739
NP_001363124	XP_023418655
XP_024302561	XP_013008114
XP_024304778	XP_012997326
XP_016874444	XP_003470542
NP_001026885	XP_023417436
NP_001339285	XP_023420193
NP_002430	XP_012998916
NP_001356988	XP_013008839
NP_001171109	XP_005006708
NP_667338	XP_013001985
XP_011523731	XP_013007628
NP_694942	XP_023419302
XP_006723812	XP_013005784
XP_005262422	XP_013002050
NP_001123917	XP_012997897
NP_001229536	XP_023421994
NP_065860	XP_023417399
NP_078962	XP_003478851
NP_001336023	XP_005008564
NP_001138422	XP_013003171
NP_001376588	XP_005006823
NP_000897	XP_013013992
XP_016878876	XP_023421729
XP_011516066	XP_013010556
XP_011531211	XP_005002706
NP_001309397	XP_013015869
NP_001934	XP_013012555
XP_006722125	XP_013003593
NP_570629	XP_023420748
NP_055832	XP_003479129
NP_001107605	XP_003473842
XP_006713890	XP_023416073
NP_689637	XP_012999974
XP_005248308	XP_023419517
NP_061918	XP_003467646
NP_001127925	XP_023422602
NP_001073349	XP_003464649
XP_011531724	XP_003463230
NP_061322	XP_012996485
XP_016864275	XP_003464402
NP_001103773	XP_005004014
NP_001339533	XP_003477632
NP_068713	XP_005000034
NP_036426	XP_003469873
XP_005253946	XP_023417793
NP_009134	XP_005001020
NP_001005361	XP_004999518
NP_001073886	XP_005007641
NP_001355738	XP_003479039
NP_055554	XP_023420339
XP_011536248	XP_003475903
XP_011507936	XP_023417086
NP_055878	XP_013002261
NP_001364890	XP_012999341
XP_011519114	XP_003466821
NP_149079	XP_005007918
NP_085150	XP_013013983
NP_006284	XP_003475755
NP_001186136	XP_004999470
NP_001107563	XP_013003804
NP_001352844	XP_003480252
NP_001316998	XP_023418633
XP_011525283	XP_013014519
XP_011514879	XP_023423079
NP_001025035	XP_003467797
NP_005905	XP_003466051
NP_002207	XP_003473566
XP_016858912	XP_005003410
NP_001188408	XP_012997123
XP_016877071	XP_023421650
XP_016872564	XP_003465709
NP_001155901	XP_005005333
NP_004327	XP_013002840
XP_011524077	XP_013002135
XP_011540392	XP_013009304
XP_011517165	XP_005004028
NP_037418	XP_003476753
NP_775839	XP_023418249
XP_016878174	XP_003462104
NP_001034794	XP_003461806
NP_694955	XP_003477271
XP_005262470	XP_023418619
XP_011536799	XP_003477854
XP_016877050	XP_013010595
NP_036336	XP_003470853
NP_001248340	XP_004999452
NP_078801	XP_013011920
NP_001229820	XP_012998183
NP_001139784	XP_013004132
NP_001138923	XP_003473091
NP_001071131	XP_013003688
NP_001308400	XP_005004267
XP_016871641	XP_003473664
NP_002431	XP_003479133
XP_011535366	XP_023422820
NP_776161	XP_003473234
NP_004966	XP_023420014
XP_024309668	XP_013015776
NP_775864	XP_023422277
NP_065921	XP_003469183
NP_001035545	XP_005005035
NP_031394	XP_003477544
NP_003379	XP_013008141
NP_071450	XP_003467091
NP_659400	XP_003467407
XP_005267456	XP_005000553
XP_011534567	XP_005006002
NP_699165	XP_003478416
XP_005249039	XP_003461200
XP_011543736	XP_003466433
NP_065986	XP_023418314
NP_001273433	XP_012996566
XP_011531857	XP_003480164
NP_065755	XP_003475236
NP_998764	XP_003465052
XP_006724688	XP_003471059
XP_016880861	XP_003467113
XP_006716647	XP_023417492
XP_011532988	XP_003473283
NP_060212	XP_013012630
XP_016857363	XP_003479074
NP_001317182	XP_023423392
NP_443138	XP_023421091
XP_016858039	XP_003479312
XP_011517092	XP_023418193
NP_598375	XP_003469451
NP_009057	XP_003470895
NP_001121631	XP_003469734
NP_059138	XP_005006744
NP_001245300	XP_013006245
XP_016855838	XP_023421049
XP_006720153	XP_013000380
XP_016855565	XP_023416973
NP_056508	XP_003477173
XP_011520817	XP_003477807
NP_061187	XP_013015844
NP_001785	XP_013000116
NP_002261	XP_023423006
XP_016858976	XP_012997947
NP_001020769	XP_003466626
NP_005179	XP_003472695
NP_001335007	XP_003469479
NP_001229338	XP_003474057
XP_016865932	XP_023420486
XP_006714938	XP_013011544
XP_024302981	XP_013007085
NP_110406	XP_003466024
NP_001362249	XP_003477396
NP_001358001	XP_005000295
NP_001024	XP_003463430
XP_016872743	XP_003468566
NP_000831	XP_005003700
XP_005266399	XP_012996348
NP_078933	XP_013005684
NP_004512	XP_023420441
NP_001271214	XP_005007312
XP_006710537	XP_005004371
XP_005259970	NP_001244175
NP_443134	XP_013001608
XP_011530519	NP_001166502
NP_056155	XP_003477067
NP_001275696	XP_003478305
XP_011524196	XP_023422558
NP_001276978	XP_013007364
NP_067083	XP_003472444
NP_001265598	XP_003463367
XP_011536405	XP_012999972
XP_011509759	XP_005004504
NP_001933	XP_003474149
XP_005269533	XP_003466110
XP_005271772	XP_012999163
NP_079172	XP_003472227
NP_005981	XP_003473258
NP_001334970	XP_023420983
NP_004357	NP_001166401
XP_016864840	XP_023422211
NP_002410	XP_003468285
NP_006195	XP_003462440
NP_002106	XP_003473407
XP_011530431	XP_023420593
NP_114401	XP_023418172
NP_005906	XP_003478768
NP_001308658	XP_023420551
NP_001349	XP_003467455
NP_000312	XP_023416203
NP_001787	XP_023421766
NP_001365459	XP_005002510
XP_016884746	XP_012999735
NP_001356355	XP_013006295
NP_001137439	XP_023415876
NP_001338530	XP_013002413
XP_016862457	XP_005006773
XP_016856104	XP_005000577
NP_001243546	XP_012998954
NP_055725	XP_003466572
NP_919226	XP_003478836
XP_011544137	XP_023416674
NP_006608	XP_003475442
NP_694591	XP_023417846
XP_006711023	XP_005007866
XP_005258516	XP_013014939
XP_011512318	XP_013008324
NP_391988	XP_013006697
XP_011531314	XP_023422088
NP_037523	XP_013002071
NP_061184	XP_023418705
NP_055160	XP_013012277
NP_001010924	XP_012998192
NP_060676	XP_003469458
NP_003658	XP_003475968
XP_011516787	XP_003478895
NP_055433	XP_003478888
XP_024304397	XP_013006194
NP_001089	XP_003470432
NP_001010872	XP_003462347
XP_011521001	XP_003478473
XP_016864227	XP_013007101
NP_006452	XP_003469777
NP_009094	XP_013012548
NP_001269862	XP_013005697
NP_006199	XP_003468512
NP_036547	XP_023417440
XP_024302278	XP_023419848
NP_612808	XP_005000548
NP_056173	XP_003463988
NP_787052	XP_003477263
XP_016859882	XP_003471746
NP_065162	XP_003469933
XP_016863151	XP_013015845
NP_001091872	XP_005001060
NP_061743	XP_012996319
XP_005257726	XP_003461490
NP_055865	XP_003473723
NP_001007158	XP_003475066
XP_005263532	XP_003471480
XP_024306933	XP_003474174
NP_001164185	XP_003472157
NP_001238774	XP_005006778
XP_016880451	XP_013005134
XP_016873440	XP_003465911
NP_001373953	XP_005004992
XP_011511340	XP_003469297
XP_011526468	XP_013006369
XP_005267137	XP_003466079
XP_005265278	XP_012999233
NP_004275	XP_012998449
NP_056006	XP_023422012
XP_011540057	XP_013009405
NP_150296	XP_003478250
NP_001309201	XP_003462702
XP_011532300	XP_003476732
NP_055886	XP_003477341
NP_001310487	XP_003467421
NP_005928	XP_013005040
XP_016885278	XP_013004393
NP_061928	XP_003472616
XP_005267319	XP_003471955
NP_005724	XP_003479725
NP_037498	XP_003473144
NP_005472	XP_003460937
XP_016871767	XP_013013677
XP_005255820	XP_003472093
NP_003174	XP_023418723
XP_005257875	XP_003461465
NP_002206	XP_003480147
NP_004746	XP_003472522
XP_011528872	XP_012997302
XP_011531375	XP_013011492
NP_009153	XP_023419828
NP_005449	XP_013008749
XP_016861535	XP_005006936
NP_001309760	XP_003476793
XP_011543832	XP_003462940
XP_016861227	XP_005006866
XP_024302886	XP_003479906
NP_060757	XP_003468687
NP_001129575	XP_013005699
XP_011511775	XP_003465100
NP_004127	XP_013001006
NP_065134	XP_013014953
XP_011523061	XP_023420721
XP_005271230	XP_013002070
XP_011542040	XP_003477276
XP_011534691	XP_005004593
XP_016865422	XP_012996686
XP_016880646	XP_023420755
XP_011519695	XP_003461512
NP_001336678	XP_013002060
NP_004886	XP_003479471
NP_001269282	XP_012997890
XP_016878708	XP_013010298
NP_005769	XP_013015276
NP_001273685	XP_003467453
NP_115605	XP_005008607
NP_001306889	XP_023422971
NP_056453	XP_013005715
XP_005256320	XP_003472129
NP_065969	XP_005006029
NP_001010888	XP_003462794
XP_011535542	XP_013010738
NP_955805	XP_003469254
NP_001351037	XP_003463673
NP_203754	XP_013001938
XP_011518175	XP_013006317
NP_001120650	XP_003465064
NP_001186018	XP_003474985
NP_001276752	XP_023423223
XP_011520278	XP_003477681
NP_114032	XP_003474309
XP_016879397	XP_012997559
NP_775835	XP_005003751
NP_001139291	XP_023419042
NP_690856	XP_003472222
NP_003469	XP_023417275
NP_001002259	XP_023419549
XP_011526487	XP_013012484
XP_005248653	XP_023420999
XP_016873572	XP_023418807
XP_024304490	XP_003474695
XP_005245362	XP_013004622
XP_005258234	XP_013002155
NP_006257	XP_003470790
NP_055621	XP_023421168
NP_919269	XP_023418376
XP_016877834	XP_023415782
XP_011512223	XP_023421034
NP_005622	XP_003475235
XP_011512416	XP_013008376
NP_001350467	XP_003475349
NP_150377	XP_003473361
NP_001265387	XP_023416797
XP_011530604	XP_023420574
NP_001821	XP_013000170
XP_011513383	XP_013005938
XP_011531436	XP_013006989
XP_006717900	XP_013013679
XP_011525174	XP_023419000
NP_001996	XP_003475804
NP_689801	XP_023423409
NP_003465	XP_012999084
NP_001098549	XP_003478292
NP_036218	XP_003463390
XP_024306771	XP_003479077
NP_660155	XP_003478847
NP_073576	XP_013003743
NP_001154	XP_003472250
XP_016869409	XP_005008813
NP_002171	XP_003468365
NP_001027006	XP_013000131
XP_011544175	XP_012997224
NP_078888	XP_013007476
NP_059447	XP_023416564
NP_001371931	XP_003475562
XP_006720360	XP_003472340
XP_011532443	XP_023417896
NP_001306123	XP_012999267
XP_024303858	XP_013013715
XP_005247723	XP_013001721
NP_000035	XP_005000186
NP_061854	XP_005007705
NP_001357591	XP_023423302
NP_001364467	XP_012999409
NP_002198	XP_013011831
XP_011514036	XP_013007894
NP_001127948	XP_012998408
NP_002145	XP_003464555
NP_038286	XP_023417763
XP_024306664	XP_005002508
NP_001154829	XP_023418810
NP_003250	XP_023417980
NP_113619	XP_012996549
NP_079414	XP_003477483
NP_848632	XP_003461341
XP_011525167	XP_013002244
NP_000350	XP_003474461
XP_016864075	XP_003464411
NP_919288	XP_013013127
NP_055365	XP_023421094
NP_060014	XP_003467639
NP_001363075	XP_023417068
NP_000118	XP_003479875
XP_016879889	XP_023419703
NP_003256	XP_013007061
NP_000410	XP_023419078
NP_005730	XP_003475725
NP_056089	XP_003461910
NP_001334951	XP_023421887
XP_011523743	XP_003465779
XP_024303948	XP_023418215
NP_001278	XP_003478493
NP_612373	XP_003476877
NP_055959	XP_003460838
XP_011526280	XP_023423138
NP_001372232	XP_003476671
NP_001137303	XP_023420353
NP_001244	XP_003473878
NP_115544	XP_003478738
NP_001136093	XP_003471651
NP_056445	XP_003478753
NP_001275996	XP_003462445
NP_001338506	XP_013008948
NP_001362885	XP_013008974
NP_005391	XP_003473113
NP_001305268	XP_003465203
NP_006360	XP_003462535
XP_016882575	XP_013001947
NP_004809	XP_013014864
NP_004817	XP_003474642
XP_011518015	XP_003473567
XP_011509745	XP_012997341
XP_024308733	XP_023416834
NP_055123	XP_003466277
NP_036595	XP_005000488
NP_001254772	XP_013009861
XP_005252208	XP_023421836
NP_000244	XP_003468088
XP_011537006	XP_003476210
NP_001006659	XP_023422938
NP_060205	XP_003473068
XP_011527557	XP_013015260
NP_065939	XP_005004282
XP_011514785	XP_013013791
NP_060496	XP_003468133
NP_009058	XP_003462111
XP_016873026	XP_003468315
NP_001932	XP_003474066
XP_016856465	XP_023422990
NP_000834	XP_003461681
NP_001275880	XP_003473120
NP_057657	XP_013003003
NP_065867	XP_005004381
XP_011539174	XP_005004374
NP_001271267	XP_013010141
XP_024306614	XP_023418663
NP_849193	XP_003480038
NP_001335355	XP_013001814
NP_001354734	XP_012996922
XP_011538908	XP_013008682
NP_001355229	XP_023419493
XP_024309954	XP_005008548
XP_011538901	XP_005000578
NP_001375021	XP_023423164
NP_002204	XP_013001819
NP_000225	XP_003461397
NP_002538	XP_012998181
XP_024304469	XP_003468383
NP_005059	XP_003466068
NP_061722	XP_023416328
XP_011534397	XP_003465705
XP_011538479	XP_003475002
NP_001337	XP_003477119
XP_024304289	XP_003472637
NP_689596	XP_013013049
NP_005680	XP_003464076
NP_006339	XP_013007862
NP_006104	XP_023417010
XP_011527126	XP_023418101
NP_000203	XP_003466017
XP_016861395	XP_013015599
NP_001310991	XP_013012948
NP_115759	XP_023415822
NP_005056	XP_003472383
XP_011513751	XP_003467982
NP_001077362	XP_003464796
XP_005266879	XP_005008197
NP_112220	XP_023417469
NP_067008	XP_013005335
XP_011514185	XP_003475437
NP_055786	XP_023422082
NP_073619	XP_013000203
NP_001141	XP_003475291
NP_001659	NP_001166569
XP_006717771	XP_012998754
NP_115645	XP_003472009
NP_004728	XP_012998456
XP_011533481	XP_023416370
NP_114129	XP_003473463
XP_005257430	XP_003465785
NP_006334	XP_023418781
XP_011520984	XP_003478119
NP_065899	XP_003468764
NP_000435	XP_003466450
XP_006718886	XP_023422031
NP_001006666	XP_003471347
NP_945193	XP_003464823
XP_024304575	XP_003462358
NP_001371381	XP_023417271
XP_011510236	XP_023421577
NP_001304879	XP_023417155
NP_085133	XP_023418701
XP_005250037	XP_003475336
XP_016866599	XP_003473710
XP_005260351	XP_003463710
NP_001254514	XP_003466361
NP_001257870	XP_003477370
NP_006833	XP_003468132
NP_004696	XP_003468597
NP_620137	XP_013013650
XP_006715639	XP_013006492
XP_011507641	XP_003474768
XP_006713931	XP_013009819
NP_000391	XP_013002356
XP_016859636	XP_023416846
NP_001268450	XP_013015464
NP_060834	XP_003479289
NP_001317403	XP_003478507
NP_001230013	XP_003472549
NP_078948	XP_012996921
XP_016879611	XP_023419642
NP_005348	XP_013002292
NP_006354	XP_005006635
NP_001276914	XP_003464520
NP_001372008	XP_023419370
NP_665803	XP_013001414
XP_006717143	XP_013008973
NP_075051	XP_003475046
NP_001177636	XP_013015700
XP_006715788	XP_023420957
XP_016857536	XP_003475441
NP_001364232	XP_023419984
NP_150594	XP_013003089
NP_001337049	XP_003469863
XP_005250450	XP_013014078
NP_001371948	XP_013010081
NP_000592	XP_013007915
XP_011542745	XP_013000139
NP_997080	XP_005006196
XP_016881728	XP_004999646
NP_001387	XP_005001074
NP_001308008	XP_013005122
NP_006444	XP_003478517
NP_000168	XP_003478882
XP_024303862	XP_012999002
XP_011543857	XP_003466468
XP_011509096	XP_003478801
XP_024307718	XP_003462875
NP_006394	XP_013006807
NP_001140170	XP_004999627
XP_011541571	XP_012999931
XP_011518907	XP_013008603
XP_016884607	XP_013009121
NP_001003800	XP_003468274
NP_000061	XP_013014004
NP_061888	XP_013007674
XP_016870597	XP_023422185
XP_011535855	XP_012996492
NP_073557	XP_003478437
NP_066938	XP_023416759
XP_016875215	XP_012997380
NP_001337602	XP_003475143
XP_024307077	XP_003467239
XP_011509691	XP_012998014
XP_011541328	XP_023421933
NP_659570	XP_013008035
XP_024307330	XP_023420212
NP_060119	XP_023423086
XP_016877550	XP_023421705
NP_055624	XP_023420490
NP_001170858	XP_023417410
NP_001307512	XP_005006688
XP_016857994	XP_012998347
NP_001338234	XP_023422657
NP_001338782	XP_012999650
NP_078993	XP_003479501
XP_011543091	XP_003468146
NP_006776	XP_005005622
NP_001273540	XP_003465702
NP_002002	XP_023422246
NP_689451	XP_013009068
NP_000475	XP_003467233
NP_003038	XP_003471153
NP_001274532	XP_005004407
XP_011508087	XP_003478927
NP_001244127	XP_003464030
NP_001116436	XP_003467548
XP_016867668	XP_003469855
NP_787050	XP_003477456
NP_002094	XP_003465573
NP_003290	XP_004999393
NP_005868	XP_003478367
NP_001229804	XP_003474051
NP_066000	XP_023418029
NP_001365284	XP_023418955
NP_001281269	XP_023418189
NP_060166	XP_003479791
XP_016872855	XP_013011023
NP_064501	XP_003477041
NP_751897	XP_005005527
XP_011522001	XP_013004217
XP_016863314	XP_005006827
NP_002717	XP_003466076
NP_001273965	XP_003463839
NP_055664	XP_005007817
NP_001935	XP_003474063
NP_001273456	XP_013001279
XP_005263605	XP_013009387
NP_060686	XP_003461550
NP_001248337	XP_012998458
NP_003933	XP_003468242
XP_011523520	XP_013002591
XP_011527878	XP_013007306
NP_689716	XP_013005769
NP_079485	XP_003468756
NP_001271169	XP_013004085
XP_011517543	XP_003473048
NP_000430	XP_003479481
NP_001350499	XP_013003483
NP_001353698	XP_013006691
NP_057363	XP_003463672
NP_001340434	XP_012998993
NP_001186796	XP_013002354
NP_001153508	XP_003479710
XP_011524705	XP_003467291
NP_003309	XP_023416695
NP_001362417	XP_023416150
NP_001378948	XP_012999533
NP_004707	XP_013010967
NP_775831	XP_023417380
NP_036348	XP_005002765
XP_016869431	XP_013000130
NP_002547	XP_023418382
NP_056201	XP_003472178
NP_001363156	XP_013005129
NP_689492	XP_013005293
XP_016871100	XP_005008122
XP_024307075	XP_013002980
NP_001340975	XP_023416357
NP_001032360	XP_003470101
XP_005259637	XP_013001009
NP_055864	XP_005000754
NP_037472	XP_003477270
NP_056245	XP_003463885
XP_016867006	XP_003468528
NP_001137291	XP_003461405
NP_001035536	XP_003470279
NP_001104792	XP_003461410
XP_011518045	XP_005003273
NP_055129	XP_023421253
XP_011531602	XP_013011784
NP_619635	XP_023418034
NP_002309	XP_003479712
NP_071923	XP_003474352
NP_003077	XP_013011296
NP_001353524	XP_013009449
NP_001340496	XP_012996639
NP_065393	XP_023419882
XP_006710930	XP_003478980
NP_037397	XP_003468118
XP_011511713	XP_003465059
NP_001008895	XP_003477616
NP_653299	XP_012998584
NP_001304310	XP_023416046
NP_001369209	XP_005008048
NP_000027	XP_003479303
XP_006714068	XP_013009727
XP_016867625	XP_023423140
NP_003277	XP_003467804
XP_005246385	XP_013012795
NP_001317680	XP_003467456
NP_061197	NP_001166123
NP_000086	XP_003465246
NP_002245	XP_003472901
XP_011531000	XP_023422059
XP_011522040	XP_023420791
NP_001273053	XP_023422642
NP_055782	XP_005006361
NP_001124436	XP_003473510
NP_001357214	XP_013014860
NP_065930	XP_003469858
XP_016857758	XP_003478986
NP_001074008	XP_023417969
NP_003570	XP_012999683
XP_011511056	XP_003469249
XP_024304387	XP_003468279
NP_075053	XP_003462728
NP_004706	XP_003463378
NP_733745	XP_003470802
NP_001070913	XP_023417611
XP_011519668	XP_003475737
XP_011509671	XP_003474506
NP_001271203	XP_012998826
NP_001265393	XP_023419546
NP_001317000	XP_012996441
XP_006717970	XP_003479865
XP_011530238	XP_003467523
NP_001317	XP_003463913
XP_011510007	XP_003478830
NP_005042	XP_023415890
NP_001372041	XP_023421399
NP_004254	XP_003469015
XP_011510388	XP_023422801
NP_115806	XP_003465597
XP_005250399	XP_003475218
XP_016871476	XP_023422349
NP_001010898	XP_003479266
NP_001362959	XP_003478552
XP_011535346	XP_013010698
NP_001926	XP_012997848
XP_011544248	XP_012997676
NP_065948	XP_003475659
NP_001275647	XP_013005118
NP_001359009	XP_013014046
NP_061146	XP_012996602
NP_001188267	XP_013001758
NP_001371121	XP_003476555
NP_000471	XP_013003521
XP_006720071	XP_013010076
NP_060495	XP_013002376
XP_016863277	XP_023418424
NP_057205	XP_023422838
NP_004351	XP_005004692
XP_011534097	XP_013003466
NP_115984	XP_003466916
XP_006717229	XP_003468326
XP_005249549	XP_013002559
XP_011522590	XP_013002613
NP_068813	XP_013011088
NP_006169	XP_023419132
XP_005248285	XP_003466777
XP_016874199	XP_023415778
NP_065853	XP_023421922
NP_056307	XP_003463660
NP_001264890	XP_005000811
XP_016858726	XP_003478624
NP_478144	XP_023417644
XP_005268866	XP_023423350
NP_055632	XP_005002896
NP_001245134	XP_023420788
NP_002520	XP_003475689
XP_016863192	XP_004999948
NP_002596	XP_003475527
NP_006556	XP_023421755
NP_001309972	XP_003479286
NP_056106	XP_003471449
XP_024302776	XP_023420973
XP_011508074	XP_013013063
NP_149100	XP_003467547
NP_001303258	XP_023418919
NP_078772	XP_005008772
NP_001035351	XP_023416054
XP_011532291	XP_005008358
NP_001377763	XP_013013452
XP_005252553	XP_013011971
NP_001276	XP_003478843
XP_011522270	XP_005002132
XP_024306869	XP_005004446
XP_011537939	XP_005005369
XP_011543259	XP_013006182
NP_055893	XP_023416039
XP_024306320	XP_013003740
NP_001243301	XP_003462648
XP_011541584	XP_003470309
XP_005259002	XP_023419761
NP_055758	XP_003467414
XP_005252522	XP_003473452
NP_000288	XP_013007334
